khach_cmt,rating,shop_phan_hoi
"giao hàng nhanh,không phải chất kaki,quần bám lông,hơi thất vọng về sản phẩm",3,nan
mua 2 cái mà cái size l mà màu đen form chuẩn. màu be lại là quần bó,3,nan
chỉ cho 3 sao thôi tại vì ib cho shop có ý đổi hàng vì size hơi to nhưng ko thèm trả lời,3,nan
vải hơi mỏng nhăn và rộng phần đầu gối dễ bị nhão ra ,3,nan
tạm,3,nan
trên m8 mặc ngắn,3,nan
quần mỏng dễ nhăn,3,nan
hàng gói kĩ mà hơi chậm,3,nan
giao quá lâu,3,nan
"vải may không đều, chỉ bung nhiều",3,nan
quần nc,3,nan
"độ hoàn thiện tốt, mỗi tội chất vải mỏng quá",3,nan
giao hàng 12 ngày :d,3,nan
chất đẹp,3,nan
cũng tạm nhưng ống rất rộng và đổ lông,3,nan
đổi size quần mất phí 15k,3,nan
ở đùi hơi chặt,3,nan
ote,3,nan
"form k đẹp lắm, vải dễ nhăn",3,nan
quần nhìn tương đối đẹp,3,nan
"vải may còn chưa đc kĩ , có dấu hiệu dễ nhăn",3,nan
mua quần lại gửi cho áo hic,3,nan
màu xấu,3,nan
quần ống hơi rộng nhưng chất thì khá ok,3,nan
màu nó khác hơi khác so vs ảnh,3,nan
vải dính bụi vãi,3,nan
ưng chất nhưng vì không có đỉa quần nên trừ sao,3,"dạ shop rất tiếc vì sản phẩm ko được ưng ý ạ sản phẩm shop đang bán là quần cạp chun, sản phẩm như hình ảnh và video shop đăng nên không có đỉa quần (hay còn gọi là bọ quần) ạ dạ tụi shop quá ạ, huhu"
đóng gói kĩ sản phẩm ok,3,nan
giặt lần đầu đã bị xước,3,nan
shiper thái độ không tốt,3,nan
chỉ may còn bị lỗi khá nhiều đó shop!,3,nan
quần nhìn chung cũng ổn nhưng kh phải chất kaki ,3,"dạ shop thật tiếc vì sản phẩm bạn nhận được chưa được ưng ý ạ. dạ shop xin cam kết quần được sản xuất bằng chất vải kaki co dãn ạ. nếu sản phẩm chưa được ưng, shop có chính sách ""hoàn tiền 100%"" miễn phí."
saz m nhỏ quá cho em đổi lại saz l ạ,3,dạ shop đã liên hệ với bạn và đổi size khác cho bạn rùi ạ shop cảm ơn bạn đã tin tưởng ủng hộ shop ạ!
quần bự hơn so với bảng size mặc vào rộng và dài ,3,nan
tạm,3,nan
xấu,3,nan
dễ bám bẩn + lông chăn quá,3,nan
quần ổn ạ !,3,nan
"chất liệu kém, mới mặc một lần mà đã bị rách",3,nan
vừa mua về giặt nó bị xù lông hết,3,nan
2 quần sz m 1 quần bé 1 quần to,3,dạ shop rất xin lỗi vì sản phẩm không được đồng nhất 100% shop xin giải thích một chút ạ do shop nhận được phản hồi của nhiều bạn về độ rộng quần nên shop đã sửa lại form quần một chút để phù hợp với đa số mọi người ạ tuy nhiên độ rộng giữa các lô sx chỉ chênh lệch chút xíu ạ. shop sẽ liên hệ với bạn để gửi mới 2 quần cùng kích cỡ ạ
"quần hơi nhăn, chất vài mềm ",3,nan
vải hơi nhăn và mỏng,3,nan
vải hơi bị xù lông,3,nan
vải mỏng,3,nan
chất vải okie nhưng màu quần k như mong đợi,3,nan
tạm ổn chất vái mỏng chứ không dày,3,nan
tạm,3,nan
màu khác trong hình =),3,nan
"tôi đặt màu đậm mà shop giao màu nhạt thật sự, phần túi dau nó còn bị lỗi màu nữa, nhìn y chang cái dẻ quần như này mà bán với cái giá đó thì ko hợp lí chút nào, hàng ngoài chợ mấy chục còn đẹp hơn, đúng xui lắm mới gặp cái shop này",3,nan
"chất lượng sp không quá tệ, giao hàng ổn, nhưng mình đặt quần bagy nhưng shop lại giao q xuông @ mong là sh sẽ rút kinh nghiệm ạ. em cảm ơn !",3,nan
hình ảnh mang tính chất nhận xu nói chung cũng được nma vải dễ bị xù,3,nan
quần giao nhầm size nên hạ sao nhé shop 😀 m mua size 30 mà hàng về tưởng size 35-40 kh bằng,3,nan
sản phẩm ok nhưng shop nhắn tin qua loa không nhiệt tình rất thất vọng về phục vụ của shop,3,nan
quần màu không giống trong ảnh cho lắm. size 28 mà rất là to luôn,3,nan
hàng giao nhanh đóng gói kỹ càng nhưng mà phải màu quá ko như trong ảnh,3,nan
"sản phẩm không hẳn như trong hình khi lớp chỉ bên trong không dùng màu lặn thay vì màu đỏ. tôi không thể trông đợi gì hơn. cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
"form quần chán và ko phải kiểu xuông đâu 1m6 ,47 cân mà rộng thùng thình",3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
"mua lần thứ 2 thì shop giao nhầm mẫu nên hơi sầu:< bù lại shop cho hoàn trả, thái độ phục vụ tốt, quần xinh mng nên mua nhe, ai m62 như mình thì mua sz 27 là xinh vì quần dài lắm ảnh và video để nhận xu",3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
quần đẹp nhưng giao lâu nhắn thì shop bảo check lại những không thấy,3,nan
"quần nhận dc thực tế xanh lét, k có màu đẹp như trên shop, đồ của nam mà nhìn hơi giống nữ may có đứa cháu gái mặc vừa thôi đưa cho nó luôn, trả lại hàng lằng nhằng tốn thời gian",3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
"shop rất nhiệt tình nha, quần rất đẹp mình m58, 53kg đặt size 30 bị rộng nên mình phải đổi size nói chung là quần rấc ok, nhưng đổi lại size 28 mà quần vẫn rộng với lại quần giống như dc sử dụng rồi í😌",3,"mens style&clothings xin cám ơn đánh giá của bạn. chúng tôi rất vui vì bạn đã tin tưởng sử dụng sản phẩm của shop. chúng tôi luôn hy vọng mang lại sự hài lòng cho quý khách hàng, chúc bạn luôn vui vẻ và mong bạn tiếp tục ủng hộ shop trong lần trải nghiệm mua hàng tiếp theo nhé!"
quần thơm vải ôkê nhưng mất hẳn 40k tiền ship đổi lại size =( ae nào mua nhớ chọn vừa site nhá.,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
hàng oke vừa với giá hfycv ỳcucyg ỳyf ỳgibuvu. bị gì. vụ. cực. úc. giờ. vg b. h b.,3,nan
"from quần dánh bó không đẹp ko phải ống đứng, chất vải cũng ko được đẹp, nên mua màu xanh vải sẽ đẹp hơn .",3,nan
"vải hơi xấu , xù lông rất nhìu , không biết có phả hàmg mới không mà đã cắt lỗ cúc quần . tạm ổn",3,nan
giao đúng mẫu đóng gói cẩn thận nhưg shop giao nhầm size mình đặt 26 shop giao 28:),3,nan
to như thùng phi bố tôi mặc còn rộng,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
"trước hết thì nhờ shop đổi size 30 thành 29 , shop cx bảo lại là báo lại kho rồi. nhưng cuối cùng vẫn k đổi size hộ. chất vải dày theo giá tiền bn bỏ ra",3,nan
quần hơi nhạt :) hơi mỏng đóng gói chắc chắn shiper thân thiện,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
"quần dày chắc nhưng mà vải hôi, giặt nhiều lần vẫn không hết mùi.",3,nan
"đặt quần bagy giao quần ống rộng thất vọng, hình 1 kiểu giao hàng 1 kiểu",3,nan
"giao hàng nhanh, nhưng đặt size 26 giao 28, gần tết quá ko đổi được 😭",3,nan
"tên quần rách gối mà lại rách lệch sang 1 bên, còn cái thiết kế đằng sau khiến cho mình khi ngồi xuống thì quần nó bị tụt, quần khi mở ra mùi ghê kinh khủng, giao hàng nhanh, shop thân thiện.",3,nan
"màu không giống hình , shop bảo đặt size 29 là vừa mà mk đặt size 30 vẫn ngắn",3,nan
"shop giao nhầm size,mặc quần trc thì quá rộng,quần sau lùi 1 size thì bó ngắn",3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
hàng đẹp giao nhanh gia hoi cao chat lieu tam on sẽ ủng hộ shop nữa hình ảnh mang tính nhận xu,3,nan
mới mua mà quần đã có vết màu vàng rùi :) cao m7 58kg mặc quần size 30 thì thấy nó hơi dài eo thì vừa nói chung cũng tạm,3,nan
"mau hoi bac so voi hinh, kha la that vong luon shop oi. shiper giao dung 12h",3,nan
vải tốt mik mua size bé nên hơi to cách bạn nên cân nhắc chọn size hàng đổi về lỗi nhiều và khác mẫu,3,"chúng tôi xin cảm ơn đánh giá của bạn. nếu có vấn đề cần thắc mắc, bạn hãy nhắn tin trực tiếp với shop, chúng tôi sẽ hỗ trợ bạn nhiệt tình. cám ơn bạn đã tin tưởng sử dụng sản phẩm của shop. chúc bạn luôn vui vẻ và sẽ sớm tiếp tục ủng hộ shop ở các sản phẩm khác nhé!"
vải dày dặn nhưng hơi rộng phải đi sửa lại hình ảnh chỉ mang tính chất nhận xu,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
"mua xanh blue (đậm) mà shop giao xanh sky nhạt toẹt, không thấy ghi size ở đâu, tết nên không muốn đổi trả",3,nan
giao hàng chậm,3,nan
màu chưa được xinh nhma tạm ổn,3,nan
mình đặt xanh blue mà shop giao cho mình xanh sky,3,nan
hàng ổn shiper k tôn trọng khách hàng với giao chậm,3,nan
"quần không giống lắm trong ảnh, shop nên khắc phục lại quần, cảm ơn.",3,nan
chất vải tốt nhưng chỉ may ko chắc chắn và ko có túi trước :),3,nan
shiper ngon giọng trầm là ng quen thở còn bé mà giờ ko biết ai nên đánh giá 3 sao nào biết in4 shiper thì vote lại,3,nan
"form thì được, mà giặt sao nước trong thành nước đen luôn :)",3,""" heloyou chân thành cảm ơn bạn đã tin tưởng và sử dụng sản phẩm của shop. thương hiệu heloyou với hệ thống bán hàng và bảo hành trải dài khắp cả nước sẽ giúp bạn có trải nghiệm mua hàng tuyệt vời nhất, hãy đến heloyou trải nghiệm sản phẩm chất lượng với giá thành hợp lý. đừng quên ấn theo dõi heloyou để không bỏ lỡ những ưu đãi hấp dẫn nhé! . """
"về chất lượng sản phẩm thì mình cho 5⭐ nhưng về phần giao hàng thì khá lâu mình đặc đến tận 9ngày mới có hàng theo mình thì do có sự cố nào đó nên khá trễ này mình thông cảm được, chắc là do mỗi người giao hàng khác nhau nên lâu hoặc nhanh. mọi người nên mua. !",3,nan
giao hàng lâu hơi thất vọng so với ảnh mẫu khá nhiều chỉ thừa nhiều chỗ bị đốm đen,3,nan
mình hỏi tư vấn size shop bảo ok mà nhận về quá rộng 🙁,3,nan
ok mà giao gần ba tuần ko có quần ăn tết lên máy bay về gần 2 ngày mới có,3,nan
"quần vãi cũng đc nhưng nó rộng quá mức.,.",3,nan
"đặt 2 màu khác nhau giao hai màu i chang, thiệt là vãi chưởng",3,nan
shop giao hàng cho m và nó bị nhầm màu và shop cũng nt và hỗ trợ trả đổi hàng và mình cũng nt vs shop là k sao và sau này mong shop nên kiểm tra kĩ trước khi giao cho khách hàng,3,nan
quần hơi to so với mình dù đã chọn đúng size khi nhìn bảng kích cỡ,3,nan
"nói chung là quần cũng đẹp, mà chắc do mình không hợp mặc vào nó cứ ngồ ngộ",3,nan
"ống quá rộng:) ko mặc vừa nổi, chọn size bé nhất mà ống quần to gấp đôi chân :)",3,nan
"mua màu xanh đậm giao màu xanh nhạt , không muốn đổi trả hàng vì nó nhiều bước.lười làm .mặc tạm",3,nan
lúc đặt thì thấy đề là quần jean bagy nhưng lúc nhận thì chẳng khác gì quần jean bình thường cả thấy hơi thất vọng về sp. bù lại đóng gói tốt và giao hàng nhanh có kèm theo thư cảm ơn,3,nan
"màu ko giống ảnh , xanh sky mà hàng giao thì mẫu xanh sẫm ko đẹp với lại còn hơi hôi nữa , size thì vừa , chất vải thì ổn so với giá nên cũng tạm ko đến nỗi chỉ khác mỗi màu ",3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
đóng gói hàng không hẳn hoi với hàng đã bị bóc và nhàu lát,3,nan
"quần mặc ra màu,mùi khó chịu.giặt ra màu nhiều hơn",3,nan
chất lượng hơi thấp,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
quần to ơi là to. lúc đầu mình đặt nhầm tưởng là quần nữ nhưng mà shop không giải quyết cho :),3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
mấy quần khác tui mặc 29 là ok nhưg quần này size 29 là quá rộng và dài 🙃,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
chất được nhưng from quần ko giống bagy mà ống rộng là sao,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
chọn size bé nhất r mà quần ống to quá. giao hàng nhanh,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
hàng k đúng với hình ảnh chất lượng kém size quá rộng,3,mens style&clothings vô cùng xin lỗi vì trải nghiệm không tốt lần này của bạn ạ. chúng tôi rất xin lỗi vì sự sơ suất đã khiến bạn không hài lòng. chúng tôi sẽ nhanh chóng hỗ trợ đổi hàng hoặc hoàn tiền cho bạn. mong bạn check tin của bên shop sớm để trao đổi cụ thể hơn về vấn đề. cảm ơn bạn đã tin tưởng cũng như lựa chọn các sản phẩm của shop!
quần áo rất là đẹp nhưng mình đặt màu hồng lại giao màu trắng ạ😥,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
màu sẫm kh giống ảnh,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
ko giống trẻn hình và nhìn nó hơi bẩn,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
oke,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
"hàng ok nhưng sp còn chỉ thừa, lên from k được chuẩn cho lắm",3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
cạp quần vừa bụng dài cx vừa ống quần quá to lùng thùng😢,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
tạm,3,nan
saz to,3,nan
ống rộng vãi nhái,3,nan
giao hơi lâu đặt từ 15/1 đến h mới nhận đc hàng,3,nan
"mua 31 gữi 30 , giao hơi lâu . chất ổn định",3,nan
quá bự,3,nan
giao lâu nma quần thì chất lượng,3,nan
giao hàng chậm,3,nan
quần hơi tưa ổn trong tầm giá,3,nan
"quần đ giống màu ảnh, lừa đảo",3,nan
rộng z cho ai bận?,3,nan
ko đẹp,3,nan
hơi to so với size,3,nan
hàng khi nhận nhìn hơi cũ,3,nan
p,3,nan
đặt size 26 shop giao size 27,3,nan
màu khá tối so với mẫu chất lượng tốt,3,nan
mông hơi chật,3,nan
sp tốt,3,nan
hàng đc,3,nan
ko giống mẫu,3,"""menshophn cảm ơn bạn đã tin tưởng và sử dụng sản phẩm của shop. hi vọng rằng, shop sẽ có cơ hội được phục vụ bạn trong thời gian tới ạ . chúc bạn một ngày tốt lành và đừng quên ấn theo dõi menshop để không bỏ lỡ những ưu đãi hấp dẫn nhé ạ ."""
hàng không như mong muốn,3,nan
cái nút cài quần vừa mặc vào bật ra ngoài luôn,3,nan
quần ống quá rộng eo cũng to vải thì được,3,nan
cáp hơi rộng với hơi dài,3,nan
tạm,3,nan
tạm,3,nan
tạm.vải hơi cũ,3,nan
chất lượng sản phẩm chưa được tốt,3,nan
đặt 2 cái mà shop rao có 1 cái :(,3,nan
quá tệ,3,nan
ngon,3,nan
form ko chuẩn,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
áo mỏng,3,nan
chưa vừa ý lắm,3,nan
ok,3,nan
quần cũng đẹp nhưng vải thì chưa ưng lắm nha shop,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
hàng rất đẹp hàng tuyệt vời hàng mười điểm,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
hàng lâu quá bảo xuống size31 mà 32 quá rộng,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
nhiều chỉ thừa,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
giao lâu,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
màu nhạt quá ạ,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
quần rộng quá . màu nhạt quá dễ phai .,3,"mens style&clothings xin cám ơn đánh giá của bạn. chúng tôi rất vui vì bạn đã tin tưởng sử dụng sản phẩm của shop. chúng tôi luôn hy vọng mang lại sự hài lòng cho quý khách hàng, chúc bạn luôn vui vẻ và mong bạn tiếp tục ủng hộ shop trong lần trải nghiệm mua hàng tiếp theo nhé!"
quần có vẻ cũ 😒,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
rơi rộng shop ạ,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
tạm ổn shop ạ,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
rộng quá,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
màu bị bạc vài chỗ,3,cảm ơn bạn đã phản hồi lại cho mens style&clothings ạ. bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. mình sẽ inbox hỗ trợ bạn nha. mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
trung bình,3,"cảm ơn bạn đã phản hồi lại cho shop ạ. nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
vải mỏng bị lỗi 1 bên k ưng cho lắm( hình ảnh mang tính chất nhận xu),3,nan
vải dầy nhưng khá xấu có chổ ngay ống quần là mỏng mặc khá ok hình ảnh và video mang tính chất minh hoạ,3,nan
"ko đẹp lắm, chất lượng vải hơi kém, cũng ổn trong tầm giá",3,nan
ko giống hình cái quần to hơn trong hình khá nhiều,3,nan
quần đẹp nhưn khi giặc bị lem màu (trắng sọc đen) .,3,nan
quần không giống như hình,3,nan
- giao hàng khoảng 4ngày ( hn - đn) - các b nam nên chọn size 2xl nhá - quần form đẹp tuy nhiên hơi mỏng( chưa giặt nên chưa biết thế nào) - giá cả hợp lí - quần hơi mỏng,3,nan
ngắn quá nhiều thời điểm cho rằng cần bank counter for the future đời tôi cô tình tawg là người à không bao nhiêu li dị chồng tôi cũng đã,3,nan
"quần size 2xl bị lỗi đường may, đường may bị lỗi, đũng quần thủng chân kim, chất vải và mày vải khác nhau, nói chung hơi thất vọng, à còn về quần em mua size m loại xuông thì đường may cũng bị lỗi",3,nan
"mìh cao 1m73 mua size xl thấy hơi ngắn , shop giao hàng nhanh , mình mặc lên form thấy ko đẹp lắm , quần mặc ở nhà nên ko đòi hỏi gì nhiều. tạm ổn",3,nan
"vải mỏng, mặc nóng, cảm giác hơi rít rít, vải tệ hơn lần trước mua rất nhiều",3,nan
"giao hàng thì rõ lâu, quần thì vừa nhận đã tụt giây, túi thì 1 đống chỉ thừa",3,nan
"quàn dày dặn, đường may có vẻ chắc chắn. nhg kích thước thì ko đúng chút nào. m chọn size xl cho người đến 66kg mà thực tế 55kg cao 1m63 mặc bị cộc, ko dùng đc :(",3,nan
"quần đẹp, size khá to. hàng giao lâu dã man, gần 2 tuần mới nhận được.",3,nan
chất lượng quần ok nhưng shop giao thiếu hàng không kiểm tra kĩ đơn khách đặt,3,nan
"trog tầm giá thì sp chưa ổn lắm , mặc 3l đã bị sù ở 1 số chỗ .",3,nan
"mua ở shop lần này là lần thứ 2 lần trước về rất ưng í rất đẹp nên mua lại nhưng mà lần này hơi thất vọng vì đường may 2xl mà gần bằng l không khác là bao, ngắn hơn đợt trước rất nhiều shop phục vụ tốt!",3,nan
"vải quần khá dày dặn, nhưng đường may hơi ẩu lầm ống quần bị co dúm hơi mất thẩm mĩ, túi quần 1 bên to 1 bên bé ko nhét vừa bàn tay vào😀",3,nan
quần mặc thoải mái. chỉ tiếc là gấu quần không co dãn không bo đẹp như mẫu mặc. túi quần được may bằng vải thô sột soạt làm mình khó chịu. 3* cho chiếc quần 72k,3,nan
