khach_cmt,rating,shop_phan_hoi
ao vải dày mà nhỏ quá. from 19-23kg hơi nhỏ.mn có đặt thì đặt lớn hơn size là ok,4,cảm ơn mom đã tin tưởng ủng hộ. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ được tốt hơn. chúc chị 1 ngày tốt lành
hàng khá ok. sẽ ủng hộ lần sau.,4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
"cảm ơn shop, mình đã nhận đc hàng, hàng đóng gói cẩn thận, giao hàng nhanh",4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
áo mua lần này chất lượng kém hơn mình mua đợt trước shop ạ,4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
"màu thực tế nhạt hơn nhiều, ko tươi như ảnh. đơn vị vận chuyển shope rất chậm.",4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
"áo mình đặt đỏ tươi mà ship về màu đỏ đô nên chưa hài lòng lắm, nhưng vẫn rất dễ thương 🥰",4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
như này có phải áo nỉ ko nhưng cũng đẹp áo có hai lớp nên dày. nói chung giống hình quảng cáo nhưng ko đẹp như hình quảng cáo tưởng tượng. xin cảm ơn,4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
hàng như hình có điều giao lâu quá chờ dài cổ lun ấy shop ạ. 😅,4,cảm ơn mom đã tin tưởng ủng hộ. nhím store sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ được tốt hơn. chúc chị 1 ngày tốt lành!
"màu ko đc đỏ tươi như mẫu. chắc do lúc chụp lên ánh sáng ảnh làm màu sắc áo khác hẳn ở ngoài. đc cái chát nỉ, ấm.",4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
"size áo nhỏ , con mình 23 kg cứ nghĩ áo rộng nhưng vừa zin,",4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
chất lượng bt.k đẹp lắm.được cái shop làm ăn cũng uy tín.giao sai size cho mình nhưng cũng đã đổi lại size khách đặt.nhưng dù sao cũng k thích lắm vì tự nhiên mất thời gian và tiền cho khoản đi bưu điện gửi đồ.,4,cảm ơn mom đã tin tưởng ủng hộ. nhím store sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ được tốt hơn. chúc chị 1 ngày tốt lành!
hàng mặc bị xổ lông,4,cảm ơn mom đã tin tưởng ủng hộ. nhím store sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ được tốt hơn. chúc chị 1 ngày tốt lành!
áo vừa và đẹp nhưng hàng về thì áo bị nhăn đùng,4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
chất cũng ổn,4,nan
hơi mỏng,4,cảm ơn chị đã tin tưởng. shop sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ chị tốt hơn. mong chị tiếp tục ủng hộ shop trong thời gian tới chị nha
không thik lắm,4,cảm ơn mom đã tin tưởng ủng hộ. nhím store sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ được tốt hơn. chúc chị 1 ngày tốt lành!
tạm đc,4,cảm ơn mom đã tin tưởng ủng hộ. nhím store sẽ ngày càng nâng cao chất lượng và dịch vụ để phục vụ được tốt hơn. chúc chị 1 ngày tốt lành!
"size 9-10y ghi cho bé 33-40kg mà con m 36kg kéo k qua nổi cái đùi. cho nhỏ cháu 29kg thì vừa,haiz. . còn size 1 thì chuẩn",4,nan
không giống hình ảnh shop chụp ! .,4,nan
"mầu nhạt hơn hình, chất hơi cứng, nhiều chỉ thừa đường may dễ bục",4,nan
"mua lần 2, chất lượng ko bằng lần 1, chuẩn bị hàng rất lâu, ko hài lòng với cách phục vụ của shop lắm",4,nan
xinh lắm ạ giao hàng nhanh đồ rẻ mà đẹp lắm ý đúng size nhưng mà màu k giống trong ảnh xanh đậm k giống,4,nan
"giao thiếu k báo trước,sp cho bé nhưng hàng may tệ",4,nan
sz 17-19kg mà còn bé hơn hai áo mk đặt sz từ 14-17kg nữa! đổi bộ cho đứa bé thành đứa lớn luon,4,nan
được nhé,4,nan
áo chất cũng dc od 10r hôm trc tói hôm sau nhận dc khá hài lòng cách giao hàng nhanh,4,nan
ảnh mang tính chất nhận xu.màu vải k dc giống trong ảnh.vs chất vải này giá cũng tạm dc,4,nan
"bộ như hình, khá đẹp, nhưng với bé nhà mình quần áo vẫn hơi rộng.",4,nan
chất nỉ oke. phù hợp vs giá tiền. đóng gói sp tốt. bé 3 tháng 6kg nhg chắc mùa sau mặc ms vừa.,4,nan
"vãi ko giống như ảnh, nên xem ảnh đánh giá trước khi mua",4,nan
đã nhận được hàng giao hàng nhanh nhưng không hài lòng về shop lắm. áo mình đặt kẻ xanh shop giao kẻ đen. tất cũng không giống hình.,4,nan
hàng xấu hơn so với ảnh. bộ trắng sữa k kiểu cách như trong ảnh,4,nan
cũng rất là ok,4,nan
"chất vải xấu, k giống ảnh",4,nan
gần giống hình mẫy,4,nan
chất ko đc đẹp mấy,4,nan
không dày dặn như ảnh,4,nan
áo mềm nhẹ dày dặn lắm các mẹ nhé,4,nan
"k ưng lắm ,nỉ mỏng k đẹp như trên hình",4,nan
sp ok,4,nan
vải hơi mỏng nhưng so với giá vậy là ok r,4,sâu shop -thời trang cho bé xin cảm ơn quý khách đã tin tưởng và ủng hộ sản phẩm của shop. chúc quý khách có những trải nghiệm mua sắm vui vẻ trên shope và ủng hộ shop lâu dài ạ
đáng yêu,4,nan
đẹp,4,nan
ok,4,nan
chất xấu nha.k như hình được cái giao hàng nhanh,4,nan
👍,4,nan
"chất ok về giá tiền, sản phẩm đẹp",4,nan
đặt mua 4 bộ nhưg bộ lót nỉ chân hơi ngắn tay thì vừa với bé. 2 bộ coton thì ok. mình nghĩ caravat liền áo hóa ra rời,4,cảm ơn anh chị xuanthinh121286 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"hàng đẹp nhưng chất hơi mỏng ,. .",4,cảm ơn anh chị trinhvananh2408 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"cũng tạm ổn, mau hai bộ thì một bộ khuy đóng hơi lệch, bộ còn lại thì ok",4,nan
"hình ảnh chỉ mang tính chất nhận xu. nhưng sản phẩm đẹp phù hợp với giá tiền, giao hàng nhanh. có điểm trừ là giặc ra màu, mình giặc 3 nước rồi nhưng vẫn ra màu.",4,nan
ha mang tc nhận xu hàng ok,4,cảm ơn anh chị rc17g73ve9 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
chất lượng vải bình thường,4,cảm ơn anh chị ge13dcdyhy đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
kể mà vải k bị phai màu đỏ thì tốt quá,4,nan
"coton giấy vải chưa giặt thì hơi cứng, ko biết giặt xong có mềm ko tại chưa sử dụng loại vải này lần nào. mình đặt size 2 mà giao size 3. mà mình đo với size 2 của mẫu khác thì áo nhỏ hơn quần to hơn",4,nan
giao hàng nhanh hàng tam được re tiên nên kg đo hoi nhiêu chi thua nhiêu quá okomok,4,nan
"shop soạn hàng nhanh và đầy đủ, đúng màu, ko biết đúng size ko sao thấy rộng quá, vải hơi khô tí, rất đáng mua sẽ ủng hộ shop lần sau",4,nan
"vải mát, nhưng sờ vào cứ có gợn cứng cứng k thích hợp cho da bé lắm.",4,nan
sản phẩm ổn vải hơi nóng,4,nan
vải coton giấy chưa giặt thấy cứng ko bít giặt có mềm hơn ko nữa. mà mình đặt cho bé gái 2 bộ cùng loại mà shop giao luôn cùng 1 màu xanh thấy ko ưng ý chút nào,4,nan
"hình ảnh mang tc nhận xu. vải hơi thô, chỉ thừa nhiều, tiền nào của đó. giao hàng nhanh.",4,nan
"shop soạn hàng nhanh và đầy đủ, đúng màu,vải mỏng hơi khô tí, rất đáng mua sẽ ủng hộ shop lần sau",4,nan
shop bán đồ nhìn cũ. bị tưa chỉ nhiều. mua 1 lần thôi ạ,4,cám ơn chị thu trinh đã tin tưởng và ủng hộ shop. rất xin lỗi chị vì không mang lại trải nghiệm tốt khi mua sắm tại shop ạ. tuy nhiên về sản phẩm nhìn cũ tuỳ không biết trong các đơn hàng chị mua nhiều sản phẩm thì sản phẩm nào chị cảm thấy cũ thì có thể báo shop đổi hàng hoặc hoàn tiền cho mình nhé chị (do shop cũng nhận được cùng 1 phản hồi này ở các sản phẩm khác chị mua). shop cam kết hàng mới 100% và màu sắc hàng thực tế như hình ạ. 
"vốn vải mỏng và hơi cứng như shop nói, nên nếu in màu lên sẽ có một số áo cứng hơn một phần nữa. trừ 1 sao vì độ thô của áo. còn độ bền và hút ẩm thì đánh giá sau",4,nan
shop giao đúng mẫu sản phẩm hơi mỏng chất bông không dày lắm giao hàng nhanh tks shop nhé.,4,nan
"áo đẹp ,dày ấm vải mềm , bé mặc rất yeu mỗi tội lúc mua ko để ý là cài khuy ,thấy bất tiện lúc mặc cho bé ,khuy mặc vào cho bé hay tuột ra nên trừ 1 * ạ",4,nan
có 2 cúc trên cổ mà k thấy có yếm .sản phẩm phù hợp với giá tiền ,4,dạ có cái yếm nhỏ kèm trong túi quần áo đấy ạ. khách kiểm tra giúp em xem lúc lấy ra có rơi rớt ở đâu ko ạ. bộ nào cũng có yếm ạ
size k chuẩn lắm. bé nhà mình 5 cân rưỡi mà mặc hơi ngắn sz 6-8 cân,4,nan
màu hơi nhạt so với ảh bé nhà m 6kg lấy sz 7-9kg mặc hơi cọc,4,nan
"đồ tương ứng trong tầm giá. vải mềm, chất vải cận như hình. đã giặt r, không bị ra màu.",4,cảm ơn anh chị l*i đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
shop giao hàng nhanh. sản phẩm chất lượng ko tốt lắm. mọi người cân nhắc khi mua.,4,cảm ơn anh chị fire_fly_2412 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"bộ dài tay kiểu học sinh vải mềm khá dễ thương, có điều cà vạt rời khó mà sử dụng cho trẻ sơ sinh",4,cảm ơn anh chị y*n đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
với giá thành này thì cũng khá oke. chấ vải hợp với giá tiền,4,cảm ơn anh chị thydngtrnh đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
hơi nhiều chỉ thừa chất lượng sản phẩm phù hợp giá tiền thôi nh,4,cảm ơn anh chị n*e đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
chất vải khá mỏng! sp như hình! nhưng mua đợt sale nên giá hợp lý. .,4,cảm ơn anh chị tran.vui đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
sản phẩm ko giống hình lắm đường chỉ thưa ko chắc chắn lắm mình đặt size 2 thấy dán size 2 mà mở ra thì là size 1 ‘ ko biết thế nào . nhưng giá đó thì chấp nhận đc nè nên mình trừ 1* nhé,4,cảm ơn anh chị m*2 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"với giá như thế này ko đòi hỏi nhiều, nvay là quá ok rồi.",4,cảm ơn anh chị lt1097 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"giao hàng ko nhanh, gói hàng cẩn thận, chất liệu vải bình thường. chỗ dưới cùng chân quần bị trật và ngắn với bé 10,5kg. cúc quần vào hở bỉm, nói chung là hàng kiểu gia công.",4,cảm ơn anh chị thanhlam842017 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
bộ này thực chất là màu trắng xám chứ khôgn phải đen trắng như shop nói ạ. chất cũng tạm ổn . nhưng màu không đúng nên hơi thất vọng chút. giao hàng nhanh.,4,cảm ơn anh chị t.2312 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"giao hàng tương đối nhanh. nhiều chỉ thừa. hình cute, chất vải bình thường. giá nhte là ổn. mẫu bộ công tử k giống hình. nơ hình màu xanh đậm, mà nơ cổ áo nhận đc màu ghi, dây cũng k dài bằng",4,nan
bộ rộng hơn mình tưởng tượng chất cũng mềm tay giao hàng nhanh,4,nan
áo đẹp.chân quần hơi ngắn so với bé. mặc vào chật mông,4,nan
"với giá này thì chất liệu cũng khá ok. giao hàng nhanh, shiper nhanh nhẹn nhiệt tình",4,nan
"hơi thất vọng, chất vải mỏng xấu, đường may lộ liễu không chắc chắn,",4,cảm ơn anh chị tamagochan2403 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
chất lượng sản phẩm oke. vải được nhưng form có vẻ hơi bé. mình lấy từ 9-12kg mà bé nhà mình tầm 9kg mặc vừa. đũng hơi ngắn. sợ bé nào hơn 9kg mặc sẽ chật. thời gian giao hàng siêu nhanh.,4,cảm ơn anh chị ndhai đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"sp hợp vs tiền nên mua, đẹp lắm xl shop e bận quá k quay video sp đk",4,cảm ơn anh chị hoangthinuong080597 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"vải áo dày dặn, đẹp, nhưng 2 cái dây áo kia bị lại là 2 cái khác nhau với 1 bên dây áo trũng ( cũng được nha)",4,cảm ơn anh chị mauhoang203 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
đặt 11/11 mà tới tháng 12 mới đóng gói. mẫu m đặt thì hết( hình1) đổi mẫu khi nhận được thì hơi thất vọng vì đường chỉ quần màu trắng ko phải màu xanh như hình. mong shop để ý hơn khi giao đồ. tks,4,cảm ơn anh chị bitran1bitran đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"kg giống hình cho lắm , cổ trên mẫu màu trắng mà ngoài lại màu đen, chất liệu cũng bt , nói chung với giá nvay cũng kg đòi hỏi nhiều",4,nan
"cổ áo nhăn nhúm, 2 bên nếp gấp bị dính màu do phai ra. chỉ và đường may ẩu. nói chung tiền nào của nấy",4,cảm ơn anh chị n*4 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
được 1 bộ không phai màu. còn lại giặt bị lem màu hết. shop nên giặt vải màu trước khi may,4,cảm ơn anh chị duybui1980 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
nhìn tuy k giong o hinh. nhung ve tinh chat tạm ok. con chat luong do bên thì k bjk nua vi cung chua dung den nên tạm thoi cho shop loi khen vay,4,cảm ơn anh chị pxpng76_rv đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
hàng đẹp mà ca vat là 1 sợi vài. chả hỉu thắt kiểu nào cho bé đc.,4,cảm ơn anh chị mt120910 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
sản phẩm thì ok chất lượng nhưng bộ trắng số 3 con mình mặc vừa bộ vàng số 4 vải hơi dày mua này mặc ấm nhưng lại chật,4,cảm ơn anh chị trucanhaugiang đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"mình mua tổng 5 bộ, khá nhiều chỉ thừa, có bộ vải trắng mà bị bẩn hơi lem nhem. nói chung giá rẻ nên chấp nhận được",4,nan
gửi size to mặc rộng,4,nan
"1 cái bị lỗi ,shop đã chuyển khoản lại tiền.",4,nan
nhưng mà giao hàng rất lâu,4,cảm ơn anh chị vinh1532003 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
áo màu trắng k đc trắng lắm.màu bị cũ,4,cảm ơn anh chị thanhtu27061995 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
vải đẹp nhưng bị thiếu khuy 1 bộ shop k rep ib,4,cảm ơn anh chị thaohuongnguyen0987 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
đường máy xấu,4,nan
"chất liệu đc, fom rộng lắm cổ áo đằng trước lại là chỗ may nối ? củ chuối ko thể tả 😂 nchung nhìn kĩ ko giống 100% ảnh mẫu tiền nào của nấy",4,nan
shop giao 2 bộ đồ vừa nhưng nón thì 1 cái quá nhỏ 1 cái quá lớn,4,nan
"giá thì rẻ nên ko đòi hỏi nhiều đc . mình mua bộ màu đỏ định cho con mặc noel nhưng giặt thì ra màu quá . chắc ráng cho con mặc 1 lần rồi bỏ thôi , trẻ nhỏ mặc vải ra màu ko tốt lắm . mom nào mua cho con mặc mua màu trắng để hạn chế ra màu vậy .",4,nan
hinh anh mang tinh chât minh hoa,4,nan
bộ đỏ giặt đi giặt lại vẫn bị ra sợi vải,4,nan
ảnh video để đánh giá lấy xu áo thì vừa mà quần nhỏ quá vải thì ok nói chung là được chỉ có cái là quần nhỏ quá thôi.,4,nan
"vải mềm mịn mát hợp với da bé. mua 3 bộ, 2 bộ rất đẹp rất hài lòng, nhưng 1 bộ màu xám quần bé có dấu chỉ tháo ra may lại nên bị rách 2 lỗ, hy vọng shop kiểm tra hàng trước khi giao cho khách.",4,nan
chất lượng hàng thì khá là ok phù hợp với giá tiền. giao hàng hơi chậm. shipe nói chuyện dễ ghét kiểu như không cần giao hàng,4,nan
hàng thì vải được. thun co giãn nên mặc dễ chịu. chỉ có shop gửi hàng quá lâu nên mình trừ 1 sao.,4,nan
"chất thích nhg phom nhỏ, ngắn, đóng gói cẩn thận, shop ko nhiệt tình đổi size",4,nan
"cùng 1 size mà 2 áo bằng nhau, 2 quần lại chênh nhau khá nhiều. 1 quần ghi size 3, 1 quần ko ghi gì. vải đẹp nên cho 4*",4,nan
"đóng gói chắc chắn, chất vải tạm được nhưng với giá này thì chấp nhận được",4,nan
"chất vải khá mềm và mát, phù hợp với giá tiền, giao hàng hơi lâu",4,nan
giao nhầm cả 2 bộ đặt 1 kiểu giao 1 kiểu. nhưng vì chất cũng đc vì giá như này k yêu càu cao,4,nan
đã nhận dk hàng. ship cug tỉnh ma hơi lâu. mua 3 bộ mặc dk 1 bộ. 2 bộ ghi zise dành cho bé 16 kí mà mặ k vừa chặt đũng ngăn .các mẹ mua cho con lưu ý. thôi vẫn cho shop 5*,4,nan
"shop giao đúng mầu đúng size, nhưng hơi rộng tí so với cân. đường may cug k chắc chắn lắm. vải cug mềm mát. mặc mùa thu thì hợp.",4,nan
"áo hơi mỏng, size hơi bé",4,nan
"áo vừa nhưng quần hơi nhỏ, mẹ nào mua nên nhích thêm 1 size để con mặc bỉm thoải mái",4,nan
sản phẩm tốt . shiper k thân thiện giao hàng rồi còn cái với khách hàng. mong shop đánh giá shiper,4,nan
vải mỏng,4,nan
chỉ thừa nhiều vải mịn mát giao hàng nhanh,4,nan
"mình mua dịp flash sale. 200k/3 bộ cảm giác chất bình thường, bộ màu xanh vải rất cứng, nếu mặc cho bé sơ sinh thì k ổn. mong shop cải thiện chất lượng",4,cảm ơn anh chị pinkjojojo1603 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
hàng giao lâu mua 2 bộ size 1 và size 2 mà 2 bộ bằng nhau chắc gắng size cho zui😌 bù lại thì chất vải cũng được giá phù hợp,4,cảm ơn anh chị t*1 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
chất cũng bình thường ! mỏng chứ k dày ! co dãn cũng bình thường !,4,cảm ơn anh chị khoahongson đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"áo chất mỏng hơn mong đợi,cái chần mông k coa chần bông đâu mn,nó mỏng lắm mặc thu thôi ,haiz nói chung là hơi thất vọng",4,cảm ơn anh chị bongshop.58 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"chất vải tạm được bộ vàng chất tăm áo bé hơn so với quần,",4,cảm ơn anh chị s5ux3m6_3u đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
hình ảnh mang tính chất minh họa. giá so với vải vậy là ổn. màu không giống hình lắm,4,cảm ơn anh chị wxs6nz99sr đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"vải chất đẹp nhưng nút bấm quá ẩu, chưa mặc lần nào đã bị bung rồi",4,cảm ơn anh chị trangpham7788 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"bộ len gân chất ok, hơi mỏng xíu",4,cảm ơn anh chị t*0 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
giao hang nhanh chất đẹp,4,cảm ơn anh chị kieuoanhmechip đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
"chất vải là loai len tăm co dãn thoải mái .cúc là cúc bấm dựt mạnh hoặc là tháo nhiều lần sẽ bị bong cúc ra là hỏng luôn,đặt 2 size size3 mặc rộng cổ bị tễ .mn cân nhấc khi mua",4,cảm ơn anh chị q*2 đã tin tưởng mua hàng và dành thời gian đánh giá giúp shop. anh chị ấn theo dõi (folow) shop để nhận được nhiều thông tin ưu đãi hơn nhé! rất hi vọng được đồng hành và phục vụ anh chị trong những đơn hàng tiếp theo ạ 💝
