khach_cmt,rating,shop_phan_hoi
dat màu ghi xám mà nhận hàng như màu xanh vậy,2,"chào bạn, nhận đánh giá của bạn thì quanaunamnpv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn ko hài lòng thì quanaunamnpv thành thật xin lỗi. và mong bạn phản hồi để quanaunamnpv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
shop ghi ống rộng mà về nó là form thg quá chán,2,"chào bạn, nhận đánh giá của bạn thì quanaunamnpv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn ko hài lòng thì quanaunamnpv thành thật xin lỗi. và mong bạn phản hồi để quanaunamnpv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
không như trên hình,2,"chào bạn, nhận đánh giá của bạn thì quanaunamnpv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn ko hài lòng thì quanaunamnpv thành thật xin lỗi. và mong bạn phản hồi để quanaunamnpv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
hàng chưa nhận nhưng báo đã giao,2,"chào bạn, nhận đánh giá của bạn thì quanaunamnpv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn ko hài lòng thì quanaunamnpv thành thật xin lỗi. và mong bạn phản hồi để quanaunamnpv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
sản phẩm nhiều chỉ thừa vải bị nhăn,2,"chào bạn, nhận đánh giá của bạn thì quanaunamnpv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn ko hài lòng thì quanaunamnpv thành thật xin lỗi. và mong bạn phản hồi để quanaunamnpv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤"
quần nó rộng quá shop ơi. với lại vải xấu nữa.,2,"quanaunamnpv thành thật cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé ^. đánh giá này của bạn đã tiếp thêm động lực để tập thể nhà quanaunamnpv phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. rất mong quanaunamnpv sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để quanaunamnpv được tư vấn cho bạn ngay nha. chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ạ ^"
quần chưa có nút. tệ,2,"quanaunamnpv thành thật cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé ^. đánh giá này của bạn đã tiếp thêm động lực để tập thể nhà quanaunamnpv phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. rất mong quanaunamnpv sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để quanaunamnpv được tư vấn cho bạn ngay nha. chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ạ ^"
vải xấu quá,2,quanaunamnpv cảm ơn anh/ chị vì đã ghé thăm và mua hàng của shop. quanaunamnpv rất cảm kích vì anh chị đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. quanaunamnpv mong muốn được tiếp tục trao đổi trực tiếp với anh chị thêm về vấn đề này để có thể làm hài lòng anh/chị. cảm ơn anh/chị và hi vọng nhận được phản hồi của anh/chị trong hộp thư shope ạ. 
mùi rất ghê,2,shop rất xin lỗi bạn về trải nghiệm chưa tốt về sản phẩm ạ. mọi yêu cầu thắc mắc của khách hàng shop đều cố gắng đáp ứng ạ. shop đã nhắn tin cho bạn. mong bạn sớm phản hồi shop ạ. cảm ơn bạn đã ủng hộ shop <3
hàng với ảnh khác nhau lắm cũng đừng tin mấy ông rv làm hì 300k không đáng quần này 200k còn đắt chứ nói gì 300,2,nan
"quần ống ôm mà như ống loe. đáy quần nông, vải thô, chất lượng kém",2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
giao hàng sai mẫu chả hiểu shop làm ăn thế nào giao quần rách sang quần vớ vẩn gì ,2,nan
ủa gửi quần kh có khuy gài zô r sao mang chừi :3333 form khá rộng so với bth,2,nan
"hình ảnh mang tính chất minh hoạ. nhưng mình đặt 2 quần 2 size nhưnb khi nhận hàng 2 quần 2 chất vải khác hẳn nhau. 1 cái quá mỏng, cái kia thì ok. nt shop thì shop tl đều là quần jean. quá thất vọng",2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"vải tạm oke nhưng chỉ thừa nhiều và lỗi vào chỗ quan trọng, nói chung ít tiền thì mua mặc tạm cũng được",2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"khóa quần bị rách, đường may chỗ có chỗ không, sẽ ko mua thêm lần nữa.",2,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
thực sự thất vọng về sản phẩm cúc quần thì bị mất tư vấn cho khách hàng thì kém tôi sẽ k quay lại shop,2,nan
"đúng size,giao hàng chậm,đúng mẫu.",2,nan
quần rách gối mà nó rách đến tận bẹn chán luôn 🙏,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"chất liệu vải không giống như shop quảng cáo , quá thất vọng",2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
thành tiền cả ship là 178k nhưng khi mình nhận hàng phải trả 210k. hàng thì ok,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"vải quá xấu, không khác gì quần của trẻ con cấp 1, treo đầu dê bán thịt chó",2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
shop làm ăn chán quần rách gối lại ship quần rách đùi🙂,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
quần rất đẹp nhưng hàng vừa mới về cái đã bị tung khuy quần rồi mong shop lần sau để ý trước khi giao hàng,2,nan
không nên mua mà thay vào đó bù thêm tiền để xứng đáng vs chất liệu mới khuyên thật,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
đặt rắch gối giao không rách chán shop,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
chất liệu không đẹp,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
tạm đc,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
rách tận đùi 😐,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
quần mất mẹ cái cúc rồi.,2,nan
"đáy quần quá ngắn, mặc trông chán lắm",2,nan
chỉ thừa nhiều mùi nhưng giao hàng khá nhanh,2,nan
quần quá mỏng,2,nan
tạm,2,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
chợ,2,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
rõ đặt sz 30 gửi sz 29 trả hiểu shop,2,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"chất vải quần thì đẹp nhưng mà hơi mỏng, may rất là ẩu lun, lưng quần thì cứng mặc k vừa. giao hàng nhanh",2,"rough rất tiếc vì sản phẩm của chúng mình chưa làm bạn hài lòng. cảm ơn bạn đã để lại đánh giá góp ý cho sản phẩm, chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!"
"size m quần nhỏ, shop đóng gói không cẩn thận, vãi mỏng k như mong đợi, bị xù bên trong",2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
"mới nhận hàng hôm qua, hôm nay mặc thử. mọi chuyện ko có gì cho đến khi bỏ cái điện thoại vào túi, nó lọt ko thương tiếc",2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
xấu k đẹp dây quần thì bẩn,2,"rough rất lấy làm tiếc vì sản phẩm của chúng mình chưa làm bạn hài lòng, cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!"
"đã nhận đc hàng, tgian giao hàng lâu hơn dự kiến, giá thành tốt, mn tham khảo mua nha",2,"rough rất lấy làm tiếc vì sản phẩm của chúng mình chưa làm bạn hài lòng, cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!"
lần trước đặt cũng size này mà quần thoải mái giờ shop đưa e cái quần chật ko tả được,2,nan
"chất lượng cực tệ, form quần thô, đường may hời hợt, nam mặc ko đứng quần, ống quần rộng còn loe ra nữa không như mẫu mặc đâu, mẫu mặc như mặc 1 sp khác để quảng cáo còn bán ra 1 sp khác ấy. mang về đi sửa may ra mặc được. ống quần size l tận 31 nhé",2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
quần mỏng quá k phù hợp với giá tiền mặc già nữa chỉ thừa giao hàng lâu,2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
"quần phù hợp với giá tiền. mang lên cũng ổn. mình đặt 1 lần 4 quần. shop giao 2 quần trước, 2 quần giao sau, nhưng 2 quần trước với sau cùng 1 size nhưng cái to cái nhỏ. dịch vụ chăm sóc khách hàng rất tốt. tất cả đều ổn ngoại trừ việc thời gian giao hàng vô cùng chậm. đặt hàng hơn 10 ngày mới nhận.",2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
form dáng với chất liệu không khác gì quần ngoài chợ. xấu,2,rough rất xin lỗi bạn về vấn đề mình gặp phải. chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
:),2,"rough rất tiếc vì sản phẩm của chúng mình chưa làm bạn hài lòng. cảm ơn bạn đã để lại đánh giá góp ý cho sản phẩm, chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!"
:),2,"rough rất lấy làm tiếc vì sản phẩm của chúng mình chưa làm bạn hài lòng, cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!"
"đường may không đẹp, một quần may bị 2 màu vải",2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
tệ,2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
vải mỏng không như hình ,2,rough rất xin lỗi về vấn đề mình gặp phải và cảm ơn bạn đã để lại đánh giá sản phẩm chúng mình sẽ tiếp thu phản hồi của bạn để hoàn thiện sản phẩm tốt hơn để lần mua hàng tới bạn sẽ dành cho chúng mình 5 sao bạn nhé! có vấn đề nào khác về sản phẩm cũng như dịch vụ cskh bạn hãy nhắn lại để chúng mình hỗ trợ bạn nhé!
mua 3 cái thì có 1 cái bị như này. mặc đi làm cũng ko quan trọng lắm. dùng tạm,2,nan
giao hàng nhanh hôm nay đặt mai có. nhưng chất lượng thì như l*. ,2,"cảm ơn bạn đã ghé thăm và tin tưởng chọn mua sản phẩm tại zobashop. chúc bạn thật nhiều sức khỏe, gặp nhiều may mắn trong cuộc sống nhé!"
đặt màu xám giao màu nâu,2,nan
mua màu xám với đen giao màu kem với đen 😪 k biết có phân biệt đc màu ko,2,nan
"quần lỗi ko đúng sire, khuy + cúc bị lệch, vìng bụng ko chuẩn. lưu ý lấy hàng cho khách thì phải đo đúng cạp và kiểm tra cúa và khuy có khớp nhau hay ko",2,"cảm ơn anh đã quan tâm và ủng hộ sản phẩm của zobashop. shop thấy anh đánh giá về sản phẩm, shop rất mong nhận được chia sẻ/góp ý của anh để shop có thể cải thiện tốt hơn được không ạ. ngoài ra, shop còn có chính sách đổi trả, hoàn tiền miễn phí với các sản phẩm lỗi/không vừa size/hỏng/không giống mô tả nên anh hoàn toàn yên tâm nhé. anh check ib shop để shop hỗ trợ cho anh nhé❤️"
đặt màu trắng shop lại giao màu khác thì chịu rồi.,2,nan
đặt màu này giao màu khác .,2,nan
hàng xai số ko đúng tí nào,2,nan
quần ko giống màu. giao nhầm áo. vải xấu,2,"cảm ơn anh/chị đã quan tâm đến shop, có thể shop không phục vụ bạn chu đáo tạo nên sự không hài lòng cho bạn, nếu sản phẩm anh/chị nhận được có bị lỗi hãy inbox cho shop để được hỗ trợ đổi trả ạ. chúc anh chị vui vẻ nha."
mình đặt sz l nhưng shop giao sz m :),2,nan
quần mỏng quá. k ấm chút nào😔,2,nan
"vãi khá là mỏng, trong video mình quay có thể nhìn xuyên thấu lun, mặc lên nó cũng ko đẹp cho lắm. mình mua cả tiền ship là 90k. thì ra chợ ở vn 90k có loại tốt hơn lun. tại ở việt nam ko có size lớn nên mình mới phải lên đây mua. nêu mua mặc ngủ thì oke, còn mặc đi chơi thì quên đi nha.",2,nan
cứ nghĩ quần 150k săn sale đk giá rẻ nhưng thực chất quần này chỉ có giá 50k chất quần xấu chắc giặt 1 lần là xù lên đg may thì lỗi nói chung hơi nản,2,nan
"quần mỏng hơn sơ líp các bác ạ, 10 ngày mới nhận được hàng, trả hàng nữa thì chắc 1 tháng mới nhận được hàng mất nên thôi cho 2 sao nhé",2,nan
cũng dc nhưng quần mỏng quá. gió thổi xuyên cả quần😢,2,nan
quần vừa lấy đã rách tạm ổn trong tầm giá,2,nan
from rộng. vải không đẹp,2,nan
quần mỏng:),2,nan
"noi chung moi nguoi hay nhinh hinh anh ma biet danh gia san pham nhu the nao roi, luc dac hang minh co noi shop kiem tra ky san pham ma nhu vay do. dich benh tum lum sao ma doi tra dc gio phai chiu vay luon.",2,"dạ rất mong ac thông cảm , do lượng hàng hóa nhiều , có thể sai sót nhỏ là ko thể tránh khỏi , thơ may phải làm luôn ca đêm để kịp có hàng giao cho khách , do tình hình dịch bệnh thiếu thợ nên 1 thợ phải làm gấp đôi nên có thể có sai sót , nhưng shop lúc nào cũng để tờ giấy trong đó ghi là hàng lỗi hay không vừa gì thì có thể pm cho shop shop sẽ giải quyết cho mình hết ! hix ac ko nói shop hỗ trợ mình mà bình luận như vậy thì tội cho shop quá ! ac cần trả hàng thì báo e sẵn sàng hỗ trợ mình "
"đặt zise lớn nhất 95-> 120kg để mang rộng thoải mái, mà 93kg mang còn thấy bó, đóng gói hàng chậm.",2,nan
mới mua về xem chất vải rất ứng nhưng sau 1 lần mặc thì nó đã bị rách như thế này quá thất vọng về shop,2,nan
tưởng quần màu đen hết ai ngờ pha màu xanh hơi nhiều,2,nan
hàng ok nhưng vận chuyển hơi chậm,2,nan
quần rất dài chun lại ở trong quần,2,"dạ shop thật tiếc sản phẩm bạn nhận được chưa được ưng ý ạ vì quần dáng form suông nếu bạn mặc bị dài shop hỗ trợ đổi size miễn phí ạ phần dây rút quần được thiết kế ở bên trong để khi mặc sẽ không bị lộ ra ngoài, nếu như bạn muốn mặc lộ dây hoàn toàn có thể bỏ dây rút ra ngoài quần được ạ shop cũng đã liên hệ với bạn để đổi size quần cho bạn rùi ạ!"
quần mặc dễ có nhúm chất lượng sản phẩm không xứng đáng với giá tiền,2,"dạ, mình lưu ý mua cái gì thì đọc mô tả sản phẩm người ta bán cái gì đã anh nhé, shop bán hàng vải đủi ạ. 1m vải đủi bao nhiêu tiền anh có biết không ạ? bán cái quần cho anh lời được vài nghìn mà anh nói chất đủi k xứng đáng thì anh mua hàng coton mặc ạ. đừng vì lỗi của mình mà làm ảnh hưởng đến miếng cơm của người khác, shop cảm ơn !"
"đây không phải quần unisex, đây là quần nam, mình 43 kg cao 1m60 đặt size m là size bé nhất ở đây, nhưng về mặc như bơi trong quần, chất vãi đũi mỏng mát, form quần đẹp, nhưng quần rộng mình không mặc được.",2,nan
đường chỉ may rất tạm bợ. mở bao ra thấy bên hông rách 1 đoạn dài rồi do vải quá mỏng nên bị tưa. quần siêu rộng. :) màu kem đúng chuẩn con gái. ,2,"thành thật xin lỗi vì sản phẩm có vấn đề về đường may ạ, còn quần size rộng thì không biết mình bao nhiêu cân và chọn size bao nhiêu, còn màu kem thì giống như hình, anh không ưng vui lòng bấm trả hàng giúp em ạ"
"quần rất mỏng, màu kem mặc sẽ thấy quần trong. so với giá tiền thì k ok.quần còn bị rách",2,"dạ sản phẩm bị lỗi hoặc có vấn đề mình có thể liên hệ shop để đổi sản phẩm mới ạ, còn màu kem mặc lộ trừ khi mình bị dính nước vào mới lộ thôi ạ, chứ bán mấy vạn cái rồi ai cũng lộ thì hỏng mất, mình xem lại giúp em nhé!"
"dáng đẹp nhưng vãi thô, mõng và không có nhãn hiệu, so với giá thì hơi đắt",2,dạ hàng shop bán ra mình mà tìm được chỗ nào rẻ hơn cùng chất liệu shop xin tặng mình thêm sản phẩm khác ạ.
"vải quá mỏng, form quần k đẹp như ảnh minh hoạ. thất vọng.",2,"cảm ơn anh đã mua hàng bên shop ạ, em cũng không hiểu nổi, anh còn muốn chất đũi nó dày như thế nào nữa ạ? nếu muốn mua đồ cứng from thì anh mua đồ kaki ạ, chứ shop bán hàng "" đũi "" mà anh, anh xem lại ạ?"
mới mặc 1 tgian bật chỉ r shop ây. ,2,"cảm ơn zerostore mua, sử dụng sản phẩm và bỏ thời gian đánh giá về sản phẩm của shop. hy vọng shop được phục vụ mình nhiều lần hơn nữa ạ . chúc zerostore một ngày tốt lành ạ <3 "
mua 4 quần 4 màu. đặt màu đen shop giao màu xanh. chuẩn bị hàng lâu. không có hàng shop nên báo người mua một tiếng để họ đổi màu khác hoặc ít nhất là để họ biết họ sắp được nhận cái sp như thế nào . đây không phải là lần đầu mua hàng bên shop nên lần này khá không hài lòng,2,"dạ thành thật xin lỗi anh ạ, shop sẽ hỗ trợ đổi màu sai cho mình ạ, shop cảm ơn ạ"
giá gốc 230k mà chất lượng ko như mong đợi,2,"anh ơi, anh có bị làm sao không đấy ạ, quần này bên em bán anh có 128k như trên shope mà, chứ lấy đâu ra 230k ạ? shop bán đúng chất vải, đúng from dáng rồi mà, mong anh xem lại anh nha, chứ 230k là mua được 2 cái quần của shop đấy ạ?"
chất lượng sản phẩm quá kém. đường may cẩu thả. chỉ thừa cũng ko thèm cắt. giá cả cao hơn shop khác. ,2,"hì, bên em bỏ sỉ cho các shop khác mà có shop bán hàng đũi mà giá rẻ hơn nữa ý ạ. còn hàng kém mình có thể ib hoặc chụp ảnh đánh giá để shop giải quyết cho mình ạ, em cảm ơn ạ!"
đã thấy một bạn nữ đánh giá trước là m6 48kg mặc size m như bơi trong quần. giá như mình có thể đọc đc dòng đánh giá đó sớm hơn vì mình 46kg 1m55. rõ ràng đây là quần cho nam mà shop quảng cáo unisex chi vậy?,2,"trời, chị ơi bên em có để bảng sz rõ ràng, bên em có bán cho cân nặng của chị đâu? mua hàng phải để ý bảng size chứ. không có size cố tình mua vào rồi kêu không vừa là như nào ?"
sản phẩm tương đối ổn nhưng hỏi sẽ mua lại không thì không .vì giải quyết và chăm sóc khách hàng chưa ổn .,2,"em xin anh, anh mua hàng hàng gửi đi rồi thì đòi h.ủ.y đơn , shop báo ok anh k nhận là được xong, nhưng bắt cho hoàn luôn để lấy lại tiền ari pay, thế mất hàng thì ai chịu cho shop, mình mua hàng sao cứ biết lợi về mình thế, k quan tâm shop như nào ạ. ?"
ko giống hình cho lắm.,2,"cảm ơn anh đã mua hàng bên shop ạ, hàng không giống hình ở điểm nào anh có thể chỉ ra giúp shop với ạ? chứ còn k giống hình thì những người mua trước họ không biết ạ, mình xem lại giúp em ạ, shop cảm ơn !"
:) thất vọng về chất lượng vải mặc lần 1 thấy ok thoáng mát lần 2 giặt xong vải bị pha xong rất dễ rách :) kết quả mình bị rách ,2,cảm ơn nguyenquynh20022002 sử dụng sản phẩm và bỏ thời gian đánh giá về sản phẩm của shop. hy vọng shop sẽ được phục vụ mình nhiều lần hơn nữa ạ. cảm ơn nguyenquynh20022002 rất nhiều ạ <3
"quần nhìn rất chán eo quá rộng, thắt chặt rồi nó vẫn cứ tuột, kiểu như không có chun quần không có lần sau mua nữa😡",2,nan
giao hàng sai màu.,2,shop thành thật xin lỗi vì trải nghiệm chưa được tốt tại shop ạ. mình liên hệ với shop để shop đổi lại sản phẩm cho mình ạ.
như giẻ lau nhà,2,"anh vui lòng chụp lại ảnh sản phẩm nhận được giúp shop ? còn hàng shop bán hàng đũi như hinh, mình nên tìm hiểu trước khi mua ạ"
"giao hàng chậm, sản phẩm tạm ổn",2,"haz, anh ơi, giao hàng chậm là do bên vận chuyển có dịch nên họ bị chậm chứ có phải lỗi shop đâu ạ :("
 quần bị mất dáng sau khi ngồi,2,"là như nào ạ, mình ngồi xong nó chuyển sang kiểu khác ý ạ? hay là mình ngồi xong đứng dậy nó bị sao ạ. chứ mát dáng e k hiểu lắm ?"
chất vải k như mong đợi. k xứng với giá tiền ,2,"dạ chất vải shop cũng có nói ở phần mô tả, mình mua hàng nên đọc trước tránh trường hợp không hiểu. còn mình cảm thấy k xứng vui lòng trả hàng cho shop, cảm ơn !"
quần bị xước một mảng dưới cạp quần ,2,nan
màu khác so với hình,2,"dạ không biết khác như nào thế ạ, mình có thể cho shop xem hình ảnh mình nhận được k ạ"
hơi dài ,2,"^ anh ơi quần may sẵn mà anh, có phải ai mua về mặc phát là ngon ngay đâu ạ, haz"
quần xấu lắm ,2,"mình có thể nói rõ hơn điểm xấu giúp shop không ạ, để shop sửa chữa ạ"
sản phẩm quá mỏng :v,2,"hàng đủi bên em là chất dày nhất trong dòng đủi rồi ý ạ, mình tìm hiểu lại chất vải giúp em ạ. em cảm ơn \"
mỏng quá shop ơi thấy luôn quần trong huhu ,2,"hic hàng bên em là dày nhất trong dòng đũi rồi ý ạ, mình có thể xem lại giúp em ạ"
mỏng,2,anh vui lòng đọc thông tin sản phẩm trước khi mua để không có đáng giá sai lệch về sản phẩm của shop. trân trọng
quần khá là mỏng ,2,dạ hàng bên em là dày nhất trong dòng đũi rồi ạ!
ống quần may bị lỗi:),2,nan
quần lỗi rách đũng,2,"dạ em chào anh ạ, anh check tin nhắn shop hỗ trợ mình đổi hàng nha anh. hy vọng sớm nhận được phản hồi từ anh. chúc anh sức khoẻ ạ."
