,khach_cmt,rating,shop_phan_hoi
416,Quần k như mong đợi,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!"
417,hàng trong nước mà giao tận 10 ngày :)),1,"Dạ shop rất mong bạn thông cảm giùm shop ạ
Vì tình hình dịch phức tạp nên bên vận chuyển có phần giao hàng trễ hơn thông thường nên rất mong bạn thông cảm ạ!
Shop cũng rất hiều thời gian chờ đợi lâu nên khiến bạn phiền lòng ạ
Nhưng vì tình hình chung nên có gì mong bạn bỏ qua cho shop và bên vận chuyển ạ!
Shop cảm ơn bạn nhìu nhìu ạ!"
418,Chán,1,"Shop rất xin lỗi vì khi bạn nhận hàng chưa được ưng ý ạ.
Shop có trao đổi với bạn để biết được nguyên nhân do bạn nhận được quần nhưng bị nhăn ạ.
Shop cũng giải thích do shop đóng gói sản phẩm bằng hộp carton nên cần phải gập quần lại để đóng gói, khi nhận sản phẩm có phần hơi nhăn ở chỗ nếp gấp ạ.
Bạn chỉ cần bỏ ra giặt qua phơi khô là hết ạ
Shop cũng cảm ơn bạn đã góp ý, shop sẽ cố gắng sớm nhất tìm ra phương án khắc phục lỗi này ạ!
Shop cảm ơn bạn rất nhìu ạ"
419,Không đẹp lắm ,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.

Nếu sản phẩm bạn mặc thấy không được đẹp, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , màu không ưng, shop có chính sách đổi size, đổi màu, đổi sản phẩm khác thoải mái ạ!"
420,Chất liệu vải thực sự tệ,1,"Dạ shop rất xin lỗi bạn vì sản phẩm kém chất lượng ạ
Dạ do khâu kiểm tra của shop chưa được kỹ nên xảy ra sự việc trên ạ
Shop đã liên hệ với bạn để đổi sản phẩm mới cho bạn rùi ạ
Shop cảm ơn bạn rất nhiều đã góp ý cho shop ạ!
Shop rất mong bạn tiếp tục ủng hộ shop ạ!"
421,,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng nhắn tin, gọi điện cho bạn nhưng không nhận được phản hồi ạ.
Nếu sản phẩm chưa ưng ý, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , màu không ưng, shop có chính sách đổi size, đổi màu, đổi sản phẩm khác.
Nếu shop gửi nhầm sản phẩm, hoặc sản phẩm có bị lỗi shop sẵn sàng gửi sản phẩm mới miễn phí cho bạn ạ!
Shop mong nhận được những ý kiến đóng góp từ bạn để shop có thể cải thiện chất lượng sản phẩm và dịch vụ tốt hơn nữa ạ!"
422,,1,
423,,1,
424,,1,
425,,1,
426,,1,
427,,1,
428,,1,
429,,1,
430,,1,
431,,1,
432,,1,
433,,1,
434,,1,
435,,1,
436,,1,
437,,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.
Nếu sản phẩm chưa ưng ý, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , màu không ưng, shop có chính sách đổi size, đổi màu, đổi sản phẩm khác thoải mái ạ!
Nếu shop gửi nhầm sản phẩm, hoặc sản phẩm có bị lỗi shop sẵn sàng gửi sản phẩm mới miễn phí cho bạn ạ!"
438,,1,"Shop rất xin lỗi vì có điều gì đó làm bạn chưa được ưng ý ạ.
Shop đã nhắn tin cũng như gọi điện liên hệ với bạn nhưng không nhận được phản hồi.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi mới sản phẩm cho bạn ạ!
Shop mong sớm nhận được những góp ý từ bạn ạ!"
439,,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!"
440,,1,"Dạ shop thật tiếc có điều gì đó làm bạn không được ưng ý ạ!
Dạ nếu như không được ưng shop có chính sách trả hàng hoàn tiền 100% miễn phí
Nếu bạn mặc sản phẩm không vừa shop hỗ trợ đổi màu đổi size, shop hỗ trợ một phần phí ship ạ
Shop rất mong nhận được phản hồi từ bạn, shop luôn sẵn sàng hỗ trợ ạ!"
441,,1,"Shop rất xin lỗi vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được trả lời ạ.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!
Bạn phản hồi lại cho shop với nhé! Chứ shop thấy bùn quá không biết nguyên nhân vì sao nữa, huhuhu!"
442,,1,"Shop rất xin lỗi vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được trả lời ạ.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!
Bạn phản hồi lại cho shop với nhé! Chứ shop thấy bùn quá không biết nguyên nhân vì sao nữa, huhuhu!"
443,,1,"Shop rất xin lỗi vì có điều gì đó làm bạn chưa được ưng ý ạ.
Shop đã nhắn tin cũng như gọi điện liên hệ với bạn nhưng không nhận được phản hồi.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi mới sản phẩm cho bạn ạ!
Shop mong sớm nhận được những góp ý từ bạn ạ!"
444,,1,
445,,1,"Dạ shop thật tiếc có điều gì đó làm bạn không được ưng ý ạ!
Shop đã cố gắng liên hệ với bạn để có thể hỗ trợ về sản phẩm nhưng không nhận được phản hồi ạ!
Dạ nếu như không được ưng shop có chính sách trả hàng hoàn tiền 100% miễn phí
Nếu bạn mặc sản phẩm không vừa shop hỗ trợ đổi màu đổi size, shop hỗ trợ một phần phí ship ạ
Shop rất mong nhận được phản hồi từ bạn, shop luôn sẵn sàng hỗ trợ ạ!"
446,,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!"
447,,1,"Dạ chào Bạn!
Dạ shop thật tiếc có điều gì đó làm bạn không được ưng ý ạ!
Shop đã cố gắng nhắn tin và gọi điện với bạn để có thể hỗ trợ về đơn hàng nhưng shop không nhận được phản hồi từ bạn ạ!
Dạ nếu như không được ưng shop có chính sách trả hàng hoàn tiền 100% miễn phí
Nếu bạn mặc sản phẩm không vừa shop hỗ trợ đổi màu đổi size, shop hỗ trợ một phần phí ship ạ
Shop rất mong nhận được phản hồi từ bạn, shop luôn sẵn sàng hỗ trợ ạ!"
448,,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.
Nếu sản phẩm chưa ưng ý, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , màu không ưng, shop có chính sách đổi size, đổi màu, đổi sản phẩm khác thoải mái ạ!
Nếu shop gửi nhầm sản phẩm, hoặc sản phẩm có bị lỗi shop sẵn sàng gửi sản phẩm mới miễn phí cho bạn ạ!"
449,,1,"Shop rất xin lỗi vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!"
450,,1,"Shop rất xin lỗi vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ.
Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu.
Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!"
451,,1,"Dạ shop thật tiếc có điều gì đó làm bạn không được ưng ý ạ!
Shop đã cố gắng liên hệ với bạn để có thể hỗ trợ về sản phẩm nhưng không nhận được phản hồi ạ!
Dạ nếu như không được ưng shop có chính sách trả hàng hoàn tiền 100% miễn phí
Nếu bạn mặc sản phẩm không vừa shop hỗ trợ đổi màu đổi size, shop hỗ trợ một phần phí ship ạ
Shop rất mong nhận được phản hồi từ bạn, shop luôn sẵn sàng hỗ trợ ạ!"
452,,1,"Shop rất xin lỗi vì có điều gì đó làm bạn chưa được ưng ý ạ. Shop đã nhắn tin cũng như gọi điện liên hệ với bạn nhưng không nhận được phản hồi. Nếu sản phẩm chưa được ưng, shop có chính sách ""Hoàn Tiền 100%"" miễn phí. Hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu. Nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi mới sản phẩm cho bạn ạ! Shop mong sớm nhận được những góp ý từ bạn ạ!"
453,,1,"Dạ shop thật tiếc vì sản phẩm bạn nhận được chưa được ưng ý.
Shop cũng đã liên hệ với bạn và bạn muốn trả hàng hoàn tiền ạ
Shop cũng đã đồng ý và hướng dẫn bạn trả hàng hoàn tiền rùi ạ
Shop mong nhận được những ý kiến đóng góp từ bạn để shop có thể cải thiện chất lượng sản phẩm hay dịch tốt hơn nữa ạ!
Shop luôn mong muốn bạn sử dụng sản phẩm được ưng ý nhất ạ, nhưng trong quá trình vận hành nếu có lỗi gì mong bạn góp ý cho shop ạ!"
454,,1,"Dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý.
Shop cũng nhắn tin, gọi điện cho bạn nhưng không nhận được phản hồi ạ.
Nếu sản phẩm chưa ưng ý, shop có chính sách ""Hoàn Tiền 100%"" miễn phí.
Hoặc bạn mặc size không vừa , màu không ưng, shop có chính sách đổi size, đổi màu, đổi sản phẩm khác.
Nếu shop gửi nhầm sản phẩm, hoặc sản phẩm có bị lỗi shop sẵn sàng gửi sản phẩm mới miễn phí cho bạn ạ!
Shop mong nhận được những ý kiến đóng góp từ bạn để shop có thể cải thiện chất lượng sản phẩm và dịch vụ tốt hơn nữa ạ!"
455,,1,"Dạ shop thật tiếc quần bạn mặc không được vừa ạ
Bạn có nhắn tin với shop muốn đổi size vì mặc không vừa, Shop cũng đã hướng dẫn bạn cách đổi size, shop hỗ trợ trả phí ship 1 chiều cho bạn nhưng bạn không đồng ý!
Với những đơn hàng đổi size, đổi màu shop cũng mất nhiều phí ship nhưng với mong muốn bạn có sản phẩm mặc vừa và ưng ý nhất nên shop cũng hỗ trợ tối đa nhất có thể
Bạn đánh giá sản phẩm 1 sao shop cũng thấy buồn lắm ạ huhu"
456,,1,"Dạ shop thật tiếc có điều gì đó làm bạn không được ưng ý ạ!
Shop đã cố gắng liên hệ với bạn để có thể hỗ trợ về sản phẩm nhưng không nhận được phản hồi ạ!
Dạ shop có chính sách trả hàng hoàn tiền 100% miễn phí và đổi màu đổi size thoải mái ạ
Dạ có gì bạn cứ nhắn cho shop, shop sẵn sàng hỗ trợ ạ!"
457,Màu khác trong hình =))),3,
458,"Tôi đặt màu đậm mà shop giao màu nhạt thật sự, phần túi dau nó còn bị lỗi màu nữa, nhìn y chang cái dẻ
Quần như này mà bán với cái giá đó thì ko hợp lí chút nào, hàng ngoài chợ mấy chục còn đẹp hơn, đúng xui lắm mới gặp cái shop này",3,
459,"chất lượng sp không quá tệ, giao hàng ổn, nhưng mình đặt quần baggy nhưng shop lại giao q xuông @@
mong là sh sẽ rút kinh nghiệm ạ. em cảm ơn !",3,
460,hình ảnh mang tính chất nhận xu nói chung cũng được nma vải dễ bị xù,3,
461,quần giao nhầm size nên hạ sao nhé shop 😀 m mua size 30 mà hàng về tưởng size 35-40 kh bằng,3,
462,Sản phẩm ok nhưng shop nhắn tin qua loa không nhiệt tình rất thất vọng về phục vụ của shop,3,
463,Quần màu không giống trong ảnh cho lắm. Size 28 mà rất là to luôn,3,
464,Hàng giao nhanh đóng gói kỹ càng nhưng mà phải màu quá ko như trong ảnh,3,
465,"Sản phẩm không hẳn như trong hình khi lớp chỉ bên trong không dùng màu lặn thay vì màu đỏ. tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
466,"Form quần chán và ko phải kiểu xuông đâu 
1m6 ,47 cân mà rộng thùng thình",3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
467,"mua lần thứ 2 thì shop giao nhầm mẫu nên hơi sầu:< bù lại shop cho hoàn trả, thái độ phục vụ tốt, quần xinh mng nên mua nhe, ai m62 như mình thì mua sz 27 là xinh vì quần dài lắm 
ảnh và video để nhận xu",3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
468,Quần đẹp nhưng giao lâu nhắn thì shop bảo Check lại những không thấy,3,
469,"Quần nhận dc thực tế xanh lét, k có màu đẹp như trên shop, đồ của nam mà nhìn hơi giống nữ may có đứa cháu gái mặc vừa thôi đưa cho nó luôn, trả lại hàng lằng nhằng tốn thời gian",3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
470,"Shop rất nhiệt tình nha, quần rất đẹp mình m58, 53kg đặt size 30 bị rộng nên mình phải đổi size nói chung là quần rấccccc ok, nhưng đổi lại size 28 mà quần vẫn rộng với lại quần giống như dc sử dụng rồi í😌",3,"Mens Style&Clothings xin cám ơn đánh giá của bạn. Chúng tôi rất vui vì bạn đã tin tưởng sử dụng sản phẩm của shop. Chúng tôi luôn hy vọng mang lại sự hài lòng cho Quý khách hàng, chúc bạn luôn vui vẻ và mong bạn tiếp tục ủng hộ Shop trong lần trải nghiệm mua hàng tiếp theo nhé!"
471,"Vải cứng, giao hàng hơi lâuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu",3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
472,"Quần thơm Vải ôkê nhưng mất hẳn 40k Tiền ship đổi lại size =((
Ae nào mua nhớ chọn vừa site nhá.",3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
473,jsiaosokznsnsoskksnsndnkskskskkanznzkkskzkskskmsmsmzmz,3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
474,,3,
475,Hàng oke vừa với giá hfycvvv ỳcucyg ỳyf ỳgibuvu. Bị gì. Vụ. Cực. Úc.  Giờ. Vg b. Hh b.,3,
476,"From quần dánh bó không đẹp ko phải ống đứng, chất vải cũng ko được đẹp, nên mua màu xanh  vải sẽ đẹp hơnnn .",3,
477,"Vải hơi xấu , xù lông rất nhìu , không biết có phả hàmg mới không mà đã cắt lỗ cúc quần . Tạm ổn",3,
478,Giao đúng mẫu đóng gói cẩn thận nhưg shop giao nhầm size mình đặt 26 shop giao 28:)),3,
479,To như thùng phi bố tôi mặc còn rộng,3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
480,"Trước hết thì nhờ shop đổi size 30 thành 29 , Shop cx bảo lại là báo lại kho rồi. Nhưng cuối cùng vẫn k đổi size hộ. Chất vải dày theo giá tiền bn bỏ ra",3,
481,"Quần hơi nhạt :)) hơi mỏng
Đóng gói chắc chắn
Shipper thân thiện",3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
482,"Quần dày chắc nhưng mà vải hôi, giặt nhiều lần vẫn không hết mùi.",3,
483,"đặt quần baggy giao quần ống rộng
thất vọng, hình 1 kiểu giao hàng 1 kiểu",3,
484,"Giao hàng nhanh, nhưng đặt size 26 giao 28, gần Tết quá ko đổi được 😭😭😭",3,
485,"Tên quần rách gối mà lại rách lệch sang 1 bên, còn cái thiết kế đằng sau khiến cho mình khi ngồi xuống thì quần nó bị tụt, quần khi mở ra mùi ghê kinh khủng, giao hàng nhanh, shop thân thiện.",3,
486,"Màu không giống hình , shop bảo đặt size 29 là vừa mà mk đặt size 30 vẫn ngắn",3,
487,"Shop giao nhầm size,mặc quần trc thì quá rộng,quần sau lùi 1 size thì bó ngắn",3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
488,"Hàng đẹp giao nhanh 
Gia hoi cao
Chat lieu tam on
sẽ ủng hộ shop nữa
Hình ảnh mang tính nhận xu",3,
489,"mới mua mà quần đã có vết màu vàng rùi :))
cao m7 58kg mặc quần size 30 thì thấy nó hơi dài eo thì vừa
nói chung cũng tạm",3,
490,"mau hoi bac so voi hinh, kha la that vong luon shop oi. shipper giao dung 12h",3,
491,"Vải tốt 
 Mik mua size bé  nên hơi to 
 Cách bạn nên cân nhắc chọn size
 Hàng đổi về lỗi nhiều và khác mẫu",3,"Chúng tôi  xin cảm ơn đánh giá của bạn. Nếu có vấn đề cần thắc mắc, bạn hãy nhắn tin trực tiếp với shop, chúng tôi sẽ hỗ trợ bạn nhiệt tình. Cám ơn bạn đã tin tưởng sử dụng sản phẩm của shop. Chúc bạn luôn vui vẻ và sẽ sớm tiếp tục ủng hộ Shop ở các sản phẩm khác nhé!"
492,"Không đẹp như mẫu, không mua lại lần sau
Hjssoksjaaoowjbajiwi",3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
493,Vải dày dặn nhưng hơi rộng phải đi sửa lại hình ảnh chỉ mang tính chất nhận xu,3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
494,"Mua xanh blue (đậm) mà shop giao xanh sky nhạt toẹt, không thấy ghi size ở đâu, tết nên không muốn đổi trả",3,
495,Giao hàng chậm,3,
496,Màu chưa được xinh nhma tạm ổn,3,
497,Mình đặt xanh blue mà shop giao cho mình xanh sky,3,
498,hàng ổn shipper k tôn trọng khách hàng với giao chậm,3,
499,"Quần không giống lắm trong ảnh, shop nên khắc phục lại quần, Cảm ơn.",3,
500,Chất vải tốt nhưng chỉ may ko chắc chắn và ko có túi trước :)),3,
501,Shipper ngon giọng trầm là ng quen thở còn bé mà giờ ko biết ai nên đánh giá 3 sao nào biết in4 shipper thì vote lại,3,
502,"form thì được, mà giặt sao nước trong thành nước đen luôn :))",3,""" Helloyou chân thành cảm ơn bạn đã tin tưởng và sử dụng sản phẩm của shop. 
Thương hiệu Helloyou với hệ thống bán hàng và bảo hành trải dài khắp cả nước sẽ giúp bạn có trải nghiệm mua hàng tuyệt vời nhất, Hãy đến Helloyou trải nghiệm sản phẩm chất lượng với giá thành hợp lý.
 Đừng quên ấn theo dõi Helloyou  để không bỏ lỡ những ưu đãi hấp dẫn nhé! . """
503,"Về chất lượng sản phẩm thì mình cho 5⭐
Nhưng về phần giao hàng thì khá lâu mình đặc đến tận 9ngày mới có hàng theo mình thì do có sự cố nào đó nên khá trễ này mình thông cảm được, chắc là do mỗi người giao hàng khác nhau nên lâu hoặc nhanh... 
Mọi người nên mua.. !!",3,
504,giao hàng lâu hơi thất vọng so với ảnh mẫu khá nhiều chỉ thừa nhiều chỗ bị đốm đen,3,
505,Mình hỏi tư vấn size shop bảo ok mà nhận về quá rộng 🙁,3,
506,"OK mà giao gần ba tuần ko có quần ăn Tết 
Lên máy bay về gần 2 ngày mới có",3,
507,"Quần vãi cũng đc nhưng nó rộng quá mức....,.................",3,
508,"Đặt 2 màu khác nhau giao hai màu i chang, thiệt là  vãi chưởng",3,
509,Shop giao hàng cho m và nó bị nhầm màu và shop cũng nt và hỗ trợ trả đổi hàng và mình cũng nt vs shop là k sao và sau này mong shop nên kiểm tra kĩ trước khi giao cho khách hàng,3,
510,quần hơi to so với mình dù đã chọn đúng size khi nhìn bảng kích cỡ,3,
511,"Nói chung là quần cũng đẹp, mà chắc do mình không hợp mặc vào nó cứ ngồ ngộ",3,
512,"Ống quá rộng:)) ko mặc vừa nổi, chọn size bé nhất mà ống quần to gấp đôi chân :)",3,
513,"Mua màu xanh đậm giao màu xanh nhạt , không muốn đổi trả hàng vì nó nhiều bước.lười làm .mặc tạm",3,
514,Lúc đặt thì thấy đề là quần jean baggy nhưng lúc nhận thì chẳng khác gì quần jean bình thường cả thấy hơi thất vọng về sp. Bù lại đóng gói tốt và giao hàng nhanh có kèm theo thư cảm ơn,3,
515,"Màu ko giống ảnh , xanh sky mà hàng giao thì mẫu xanh sẫm ko đẹp với lại còn hơi hôi nữa , size thì vừa , chất vải thì ổn so với giá nên cũng tạm ko đến nỗi chỉ khác mỗi màu ",3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
516,Đóng gói hàng không hẳn hoi với hàng đã bị bóc và nhàu lát,3,
517,"Quần mặc ra màu,mùi khó chịu.giặt ra màu nhiều hơn",3,
518,Chất lượng hơi thấp,3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
519,Quần to ơi là to. Lúc đầu mình đặt nhầm tưởng là quần nữ nhưng mà shop không giải quyết cho :))),3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
520,Mấy quần khác tui mặc 29 là OK nhưg quần này size 29 là quá rộng và dài 🙃,3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
521,Chất được nhưng from quần ko giống baggy mà ống rộng là sao,3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
522,Chọn size bé nhất r mà quần ống to quá. Giao hàng nhanh,3,Cảm ơn bạn đã phản hồi lại cho Mens Style&Clothings ạ. Bên mình sẽ cố gắng khắc phục và hoàn thiện sản phẩm hơn để mang đến cho khách yêu trải nghiệm tốt nhất. Mình sẽ inbox  hỗ trợ bạn nha. Mong bạn vẫn sẽ tiếp tục đồng hành cùng shop trong tương lai nhé!
