khach_cmt,rating,shop_phan_hoi
"đặt 7 cái quần, shop giao 4 cái. mình quay video lúc quay hàng, nhưng trên shopee giới hạn 30m nên không gửi clip được. xin số điện thoại zalo hoặc số nào có thể để gửi clip được để shop giải quyết thì shop không reply và hỗ trợ mình. xong ăn 3 cái quần của mình luôn. shop này không có tâm nha mọi người!",1,
shop giao thiếu cho mình 1 cái đã vậy mình nhắn tin cho shop mà shop trở hời hợi và không có ý định giải quyết cho mình thái độ phục vụ kém nên mình cho 1 sao,1,
mua 3 sản phẩm mà gửi có 2,1,
"áo lót đúc xu thật sự chán, nó không phải chất đúc xu mà kiểu xốp xốp mỏng mỏng không ôm vào ngực thật sự mở ra nhìn hàng thất vọng các bạn không nên mua loại đúc xu nhé còn quần lót thì mình thấy ok",1,
"mình đặt size m mà giao mình l thất vọng shop thật sự, nhận hàng mà không mặc được",1,
cùng 1 đơn hàng mà đặt giao 2 size khác nhau. trong khi không phân lọai size. chất vải quá tệ. chẳng khác nào hàng dạt. không quay lại,1,
hàng giao mỏng giao hàng thiếu nhắn shop không hề giải quyết!,1,
"chăm sóc khách hàng quá sức tệ, khách đã inb riêng để thỏa thuận việc đổi hàng trước khi bấm trả hàng, shop đã gọi tư vấn thống nhất hỗ trợ khách bấm trả, nhưng đến khi bấm trả thì khiếu nại ngược khách, quy trình quá lâu, shopee đòi bằng chứng nhưng tư vấn đổi trả thì lấy đâu ra hình ảnh, quá thất vọng",1,
"quần bị dãn, rộng, xấu, mua rồi bỏ luôn, không dám mặc. quá thất vọng",1,
hàng xấu không chuẩn size số người bán không có tâm dạ dạ như 1 cái máy cho xong chuyện,1,
"chất vải cũng không quá tốt, lấy sai màu cho khách. dịch vụ bán hàng cực tệ, thái độ với khách không tốt, đơn hàng đặt 5 ngày không cbi hàng để gửi, khiếu nại mãi mới gửi hàng. ",1,
mua 10 cái. nhắn tin dặn kỹ 10 màu lộn xộn. quất nguyên 10 cái 1 màu. ,1,
"đặt một đằng giao một nẻo. chất lượng quần giao như hàng tặng đính kèm. nhắn tin yêu cầu shop đổi, lần đầu trả lời thì "" hic em xin lỗi  chị ạ "" và bảo thông cảm cho shop mặc tạm ? nhưng sau đó shop onl không rep, rep thì rep có 1 chữ "" dạ "" xong lại mất hút",1,
mua quần áo quan trọng là size. đặt size l mà giao size m thì mặc thế nào vừa. thế mà 2 lần giao gần 20 cái quần mà chả lần nào đúng size cả. thất vọng.,1,
"shop bán hàng như lz ,đặt quần thì về cho cái túi zip làm quần gì .bán hàng phải có tâm ,nghiệp đến nhanh lắm shop ơi  ai có ý định mua thì đừng mua ,shop lm ăn như c* t chỉ đánh giá 5* cho anh ship thôi còn shop thì 1sao cũng không đáng ",1,
shop giao nhầm mà không hỗ trợ đổi.đặt cùng size mà cái to cái bé,1,
"mô tả sản phẩm sz l dành cho người từ 48kg đến 59kg. nhưng mình 53kg mang chật ních, ngắn tũn. vải không co dãn được nhiều, nhắn tin phản hồi chả thấy shop trả lời dù đang online. ",1,
chưa kịp mặc đã rách  phí tiền ! chất lượng sản phẩm kém !,1,
vải tệ lắm không mặc được đâu .cái màu đen còn đỡ hơn cái màu trắng tí.mình nhận xong bỏ luôn rồi nên không chụp ảnh thật được nhưng mình nghĩ mọi người không nên mua,1,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 1 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
"shop giao hàng không đúng mẫu, giao quần mẫu rẻ tiền hơn lúc đặt sau đó im luôn không thấy nói gì về tiền thừa. áo ngực đã sai mẫu còn bị lỗi( không may móc nối để gắn dây vào áo). khi khách phản ánh thái độ không hợp tác, đợi khách chỉ rõ từng chi tiết mới chịu nhận sai mẫu. và sau đó khách tự chịu nha mọi người",1,
đặt 1 màu giao 1 màu.nhắn tin shop không trả lời,1,
chất vải thô thực sự,1,
chỉ thừa và vải bị vón cục 47 kí mặc không chật nhé,1,
"không hiểu sao sz nhỏ xíu luôn, phải bỏ đi hết vì quá nhỏ",1,"dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. shop sẽ hoàn lại tiền nếu sản phẩm bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤❤❤❤"
"ủa rồi đặt màu đen shop giao màu đây, lỗi của mình là không quay video nên không khiếu nại được thôi nhé shop, nhắn tin shop thì shop bảo gửi nhầm ủa gửi nhầm là sao nói vậy mà được hả shop, ai cũng đặt rồi shop bảo gửi nhầm hay shop cố tình gửi nhầm để thải những màu bán chậm đi rồi shop để màu đen lại.",1,
sai màu tùm lum nhắn tin thì không đọc tin nhắn khách hàng  thiếu sản phẩm,1,
trước đó mình đã 10 cái quần lót màu kem rất là ok . bây giờ mua thêm 10 cái quần lót màu xám xấu quá không như trong hình,1,
"chất lượng sản phẩm rất tệ, vải thô, không đúng như mẫu quảng cáo. không mua lần 2!",1,
"rõ ràng đã nhắn tin với shop lấy 5 cái 5 màu khác nhau,cuối cùng giao 1 màu 1",1,
nhận được hàng chất lượng khá ổn tuy nhiên áo thiếu dây trong khi hàng đặt là áo nữ trơn dây dẹt. nhắn cho shop thì shop nói sẽ kiểm tra lại mà mãi không thấy phản hồi. khá thất vọng với cách xử lý. ,1,
mình có note giao màu khác nhau shop giao cùng 1 màu,1,
"vải thô, mỏng chất không như miêu tả",1,
"quần mang chật, không vừa cái nào",1,
thay admin thui shop ơi ,1,
xấu và như giẻ rách. không diễn tả nổi,1,
gửi nhầm mẫu nhầm luôn cả size,1,
"giao nhầm địa chỉ, làm ăn chán",1,
đặt size l giao size m  ,1,
mua 10c gửi 9c,1,
"quá bé luôn mà kêu 63kg, về vứt đi chứ làm gì",1,
size quá bự,1,
tệ,1,
giao hàng nhanh.chất lượng quá kém.,1,
chả hiểu sao giao găng tay cho mình,1,
chất liệu không tốt. không nên mua,1,
không che tên sản phẩm,1,
đầm mua về thì tưa chỉ . vải thì mỏng tanh lộ khuyết điểm lộ cả đồ trong nhìn rất bèo nhèo . nhắn tin cho shop thì kêu tự vá lại . khó chịu thiệt sự bỏ tiền ra mua gửi đầm hư mà không biết xin lỗi mọi ngườig nên cân nhắc trước khi mua,1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn, nếu sản phẩm bên mình bị lỗi bên mình xin phép đổi sản phẩm mới cho bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
mua mặc sinh nhật mà giờ đầm mỏng lét không mặc được buồn gì âu ,1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn, nếu sản phẩm bên mình bị lỗi bên mình xin phép đổi sản phẩm mới cho bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
"hàng đẹp, chất lượng , hợp giá tiền , không chê vào đâu được.",1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm. bên mình có liên hệ cho bạn nhưng không thấy bạn hồi âm để bên mình hỗ trợ ạ. thành thật xin lỗi bạn, nếu sản phẩm bên mình bị lỗi bên mình xin phép đổi sản phẩm mới cho bạn ạ. nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ."
váy rất bẩn giống như đem lau gì rồi bán á vải xấu mỏng nói chung rất xấu không nên mua,1,"shop rất xin lỗi để bạn có trải nghiệm mua hàng không được tốt tại shop ạ. hiện mình chưa nhận được phản hồi của bạn qua mục tin nhắn để hỗ trợ bạn. shop mình đã liên lạc với bạn rồi ạ, mong sớm nhận lại được phản hồi của bạn ạ "
không giống như hình luôn thất vọng cực  mình đặt màu trắng mà ra màu như dơ,1,
đồ không giống hình. phần nhún vai thì rộng thênh thang. cho shop 1*,1,"dạ cảm ơn bạn đã mua hàng tại wikishop, mình nhận được phản hồi đánh giá sản phẩm của bạn, rất xin lỗi vì để bạn có trải nghiệm mua hàng không được tốt. nhân viên bên mình có chat hướng dẫn bạn ấn trả hàng hoàn tiền qua shope, nhưng không nhận được yêu cầu dẫn đến shope hoàn thành đơn và không trả được hàng. hiện bên mình đã chat lại để hỗ trợ nhưng chưa nhận được phản hồi từ bạn, bạn rep tin nhắn shop nhé <3"
"vải cực kì mỏng nha , lộ cả nội y luôn , khuyến khích mọi người không nên mua đồ của shop này nha ",1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn,bên mình đã liên hệ với bạn để hỗ trợ cho đơn hàng của bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
không như trong hình,1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn,bên mình đã liên hệ với bạn để hỗ trợ cho đơn hàng của bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
tệ,1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn,bên mình đã liên hệ với bạn để hỗ trợ cho đơn hàng của bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
chất vải mỏng mặc lộ hết và không có lớp lóp,1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn,bên mình đã liên hệ với bạn để hỗ trợ cho đơn hàng của bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
vải thun nhìn không chấp nhận được,1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn,bên mình đã liên hệ với bạn để hỗ trợ cho đơn hàng của bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
sản phẩm chất không đẹp váy bị xẹp rất xấu,1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn,bên mình đã liên hệ với bạn để hỗ trợ cho đơn hàng của bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ <3"
"vải cực tệ,xấu",1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn nhưng không được ạ. thành thật xin lỗi bạn, nếu sản phẩm bên mình bị lỗi bên mình xin phép đổi sản phẩm mới cho bạn ạ nhận được tin bạn liên hệ mình nha. shop mình cảm ơn bạn nhiều ạ "
"tiền nào của đấy, mặc hở cả đồ lót ",1,"chào bạn, lời đầu tiên shop cảm ơn bạn đã đánh giá sản phẩm bên mình có liên hệ bạn cx như trao đổi về sản phẩm bạn mua nhưng không thấy bạn phản hồi ạ. váy bên mình may với chất liệu thô đũi không mỏng để bị lộ nội y như bạn miêu tả. bên mình cũng có lưu ý khi mặc váy nên mặc đồ nội y màu nude để các nàng có thể tự tin diện váy mà không lo sợ bị lộ phản cảm rồi ạ. khách hàng bên mình tư vấn đều cho đánh giá và cảm nhận hài lòng về sản phẩm. mình nên cân nhắc nghe tư vấn và tìm hiểu về sản phẩm b nha."
quà tặng quy ra lì xì hết cứ hóng đồ tặng mà nhận xong thì hụt hẫng,1,"sanmay xin chào. sau khi nhận được phản hồi từ chị dung shop đã có lh nhưng không nhận được phản hồi từ chị. chị dung ơi, chị đánh giá shop 1 sao san buồn thì 1 nhưng buồn 10 vì san lh để hỗ trợ thì chị không một lần phản hồi. thật ra chị dung đánh giá cho san như vậy thì tội nghiệp cho san lắm ạ. bao lì xì là quà tặng mà shop muốn gửi đếnkhôngthay lời cám ơn của san vì đã ủng hộ shop. qùa tặng có thể chọn nhận hoặc không nhận, san không ép buộc chị p nhận quà tặng ạ. còn về phần sản phẩm, sản phẩm váy mà chị dung đặt nhà shop được phản hồi rất tích cực từ cáckhôngkhác và shop cũng có quay cận chất sản phẩm. chị dung lại đánh giá sản phẩm của nhà san tệ nhưng chị dung không có hình ảnh đi kèm, shop lh để hỗ trợ nếu như sản phẩm có bị lỗi thì shop sẽ đổi ngay sản phẩm hoàn thiện gửi chị và tất cả chi phí vận chuyển shop sẽ thanh toán. nhưng shop lh rất nhiều lần cũng như nhắn tin nhưng vẫn không nhận được phản hồi từ chị dung ạ. sanmay rất hi vọng chị dung sẽ sớm phản hồi để san có thể hỗ trợ chị tốt nhất. sanmay xin cám ơn."
"váy trước mình nữa màu đen size m thì hơi rộng chút nhưng bóp vào xí là ổn, lần này mình đặt nude m mà rộng thùng thình lộ hết phần áo ngực trong, sợ bố vào hỏng luôn ",1,"sanmay xin chào, chị phương anh ơi sau khi nhận được đánh giá của chị shop đã lh và nhắn tin để hỗ trợ nhưng không nhận được phản hồi từ mình ạ. dạ đơn hàng của chị shop đã check lại và shop đã giao đúng size cho mình ạ. trước đó chị phương anh cũng không nhắn cho shop nhờ hỗ trợ tư vấn size sao cho mặc vừa với cơ thể ạ. huhu, thật ra chị phương anh đánh giá cho shop như vậy thì tội nghiệp cho shop lắm ạ. san ngày đem nhớ mong chị, nhắn tin gọi điện thì chị không 1 lầm phản hồi thì sao san có thể hỗ trợ chị đổi váy được. chị phương anh ơi tin nhắn không tốn phí nên nếu chị đọc được cmt này thì đừng ngần ngại nhắn cho shop để shop có thể hỗ trợ tốt nhất cho chị ạ. sanmay xin cám ơn và mong sớm nhận được hồi âm từ chị phương anh ạ."
"mọi người nhất định phải nhắn tin để shop tư vấn size vì bảng size đó chỉ để trưng, không chính xác, không có chiều cao nên nếu có vấn đề sẽ rất khó đổi trả. khi mình yêu cầu trả hàng, shop đã rất linh hoạt đổi bảng size, thế là mình tự dưng thành người order nhầm và không thể trả hàng. mình 1m6, gần 45kg nhé.",1,"bạn ơi bảng size có ghi là size s dưới 44kg mà ạ, bạn 45kg lấy lên size m chứ ạ"
váy đẹp vải ok giao nhanh mặc đi làm được đi chơi được nhưng đang cọc nên cho 1 sao . ok,1,"khi nào bạn hết cọc thì giúp shop đánh giá lại nha🤧, mình cũng buồn lây ấy 🤒"
"chất lượng sản phẩm kém, vải tệ, thái độ mỉa mai không tôn trọng người mua",1,"ơ bạn ơi bạn mặc không vừa muốn đổi lại size nhưng lại ấn trả hàng hoàn tiền, bên mình chỉ đổi size thôi chứ không nhận hoàn trả kiểu vậy, bạn lại bảo shop thái độ mỉa mai là sao ạ"
"váy mỏng, hàng không giống hình, trên vai bị dính bẩn nên nhắn cho shop để đổi nhưng không nhận được phản hồi",1,
"chất rất chán, vải nóng, dễ xù, dáng mặc lên rất xấu, khuyên thật những ai đang có ý định mua thì đừng mua mà thất vọng. tôi cũng đọc các đánh giá 5 * mà mua về xong về không mặc được đấy. thái độ shop thì lồi lõm, nói chung là combo chán không tả nổi cho shop này. chất rất nóng, vải dễ xù, không mặc nổi.",1,"chào bạn, đến đội ngũ shope cũng thấy yêu cầu trả hàng với lý do không đúng mô tả của bạn là vô lý mà không đồng ý với khiếu nại của bạn. bạn xem ảnh bạn chụp trong bóng tối thế kia có phải cố tình dìm không, nếu cần so sánh với ảnh sàn shop đăng lên để bảo không đúng bạn hãy mang váy chụp dưới sáng ban ngày xem khác nhau chỗ nào ạ sản phẩm có cả fedback khách hàng đã mặc, bạn có thể ấn vào xem lại để xem dáng váy mặc lên thế nào, mình không hiểu bạn mặc lên kiểu gì lại trên to dưới bé trong khi bao nhiêu khách mặc bên dưới còn rộng không ôm sát vào người để thoải mái cám ơn bạn đã mua hàng tại shop và xin lỗi bạn khi chưa làm bạn hài lòng"
"shop được review trên tiktok nên đã đặt mua, 48kg đặt size m, nhận được hàng bó sát và có liên hệ với shop để đổi size nhưng không nhận được phản hồi",1,
"váy bị cái gì đó đâm ở phần eo, khá bẩn và bị lủng lỗ ngay eo, phần cúc khá lỏng lẻo.",1,
" shop đồng ý đổi size cho mình trên chat mà vẫn gửi hàng size không đúng. dịch vụ tệ cực, dạ vâng cho đã rồi làm khác. vải cũng tạm thôi. nhưng không đúng size nên mặc rộng rinh",1,
"vải xấu, bán cho mắc  lấy tiền mồ hôi nước mắt của người ta rồi trả sản phẩm như vậy rất là có đức, chúc shop làm ăn tàn mạc",1,"bạn ơi sản phẩm bạn nhận được so với mô tả của shop có khác gì nhau không ạ? bạn nhận hàng cũng không thấy bạn có thắc mắc gì với shop cả. giá sản phẩm công khai kèm đầy đủ ảnh sàn và clip, hơn 600 đánh giá, bạn cũng tham khảo rồi mới mua. có vấn đề với sản phẩm bạn vui lòng nhắn để shop giải quyết nhé"
"khuyên chân thành mọi người né cái shop này ra nhắn tin mua hàng thì trả lời rất nhanh, tới lúc hàng không vừa nhắn tin hỏi đổi được không thì không trả lời. lúc mua đã sợ không vừa ,nhắn tin hỏi size thì tư vấn vừa, tới lúc không vừa nhắn tin không trả lời gọi điện thì kêu nhắn tin để tin nhắn không bị trôi rồi vẫn không trả lời. được hay không ít nhất phải báo 1 lời quá tệ",1,
chưa nhận được hàng sao hiển thị đã giao và cần đánh giá.,1,"bạn ơi đơn bạn mình thấy giao từ hôm 22-8 rồi mà, từ hôm đó mình cũng không thấy bạn nhắn shop là không nhận được hàng, bạn check ib giúp shop nhé"
"thật sự cách xử lí của shop rất bực bội, đã để sai bảng size, khách gọi điện báo đổi size thì bảo chị nhắn tin cho em ok đổi size các thứ xong thì vẫn để như cũ. ủa rồi kêu nhắn chi, sao không bảo chị huỷ rồi đặt lại dùm em. rất bực bội, xử lí tệ",1,
váy xấu,1,
váy rách tùm lum nhắn tin trả không trả lời,1,
giao sai hàng. vì ít tiền nên không muốn đổi trả. ,1,
váy gì đã thô thì thôi đi còn xù vải rồi còn rách nghĩ sao mấy cái chỗ ngay ngực may ẩu quá vậy mua cái váy không mặc nổi mọi người xin cân nhắc trước khi mua,1,
giao hàng thì lâu tay áo thì bị dính gì đốm đốm rất là bực,1,
đồ đẹp mà vừa mở ra nó bị rách sau mông với chỗ hông nữa ạ ,1,
chăm sóc khách hàng ối dồi ôi nhắn tin nhờ check lại đơn mà không thèm rep rồi sau nói bị trôi tin nhắn ,1,"dạ chào bạn ạ! đầu tiên shop rất tiếc về trường hợp của bạn, hàng ngày shop nhận rất nhiều tin nhắn của các khách hàng chứ không phải chỉ mình bạn nên việc lỡ có bị trôi tin nhắn không kịp rep và hỗ trợ bạn kịp thời thì đó là 1 sơ xót và shop xin lỗi bạn ạ. shop có để tin nhắn tự động báo là nếu cần hỗ trợ gấp thì hãy liên hệ qua số hotline của shop 0765050633 là để tránh những trường hợp đáng tiếc như này đó ạ. mong b thông càm, cảm ơn bạn đã góp ý! chúc bạn luôn vui!"
sản phẩm may lỗi.chất lượng sản phẩm quá kém.không như trong hình quảng cáo,1,
inb cho shop thì không rep. váy thì nứt hết chỉ. chất vải không như trên hình.,1,"dạ xin lỗi bạn vì lúc đầu bạn nhắn tin hỏi về sản phẩm do shop nhiều tin nhăn quá bị trôi nên chưa đọc được tin nhắn của bạn ạ. còn về sau này bạn mua rồi shop chưa thấy tin nhắn của bạn đâu í, nếu váy lỗi shop sẵn sàng đổi trả miễn phí cho bạn nhé. xin lỗi bạn nhiều ạ"
sản phẩm tồi,1,"chào bạn ạ! shop rất tiếc vì bạn đánh giá chưa tốt về sản phẩm, không biết sản phẩm có vấn đề gì khiến bạn chia hài lòng vậy? trường hợp lỗi do shop thì shop sẽ chịu trách nhiệm nhé. mong bạn phản hồi ạ"
không chấp nhận được,1,"chào bạn! không biết bạn chia sẻ không chấp nhận được là như nào ạ? nếu sản phẩm có lỗi hay có vấn đề gì bạn cứ báo shop, shop với bạn cùng giải quyết, chứ bạn nói như này shop chằng biết vấn đề ở đâu cả? mong bạn công tâm hơn ạ"
"chất vải như tấm dẻ lau, màu đỏ dống đỏ của lá cờ, nói chung không đẹp nhé mọi người, vải này tầm 7,8 chục ngàn đồ ngoài chợ á ",1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
"tiền nào của đó, vải xấu, chỉ thừa nhiều,",1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
shipper hãm lắm ạ. thái độ với khách quá ,1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
vải cực xấu. không đáng tiền,1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
vải dỏm. không hề đẹp nha.,1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
"vải xấu , không đẹp như hình. váy không xòe đâu ",1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
giao hàng lỗi mà không đổi nhắn tin nói dạ dạ rồi xong ,1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
phần bụng lùng nhùng. không ôm. nhận hàng mặc thử thất vọng thực sự,1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
"thấy review oke nên mới mua. cũng trông chờ lắm mà mặc lên ôi thôi chán quăng vào góc luôn. eo mình 61, v3 90 mà mặc lên nó thẳng đuột nhìn chán thôi rồi ý",1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
nói chung là tệ lắm luôn coi review bà gì ở tiktok mới dám mua nhưng form váy bao tệ,1,"cảm ơn tình yêu! đã đánh giá trải nghiệm của mình về sản phẩm này. chúng mình sẽ cố gắng hoàn thiện hơn về chất lượng sản phẩm, còn nhiều thứ sai sót rất mong nhận được sự cảm thông, hãy chat ibox shop để shop tư vấn thêm, cũng như giải quyết những sự sai sót trên ạ."
"váy xinh, giống như ảnh nhưng lại bị 1 vết bẩn ngay trước váy như vậy thật sự rất thất vọng, shop gửi hàng đi mà không chịu kiểm hàng gì cả, chất vải này thì sao dám giặt mạnh tay, nhìn qua ảnh thấy ít bẩn hơn nhìn ngoài đời nguyên 1 vệt đen. mình đọc đánh giá thấy có bạn từng bị như vậy , rất thất vọng ạ",1,dạ trước hết shop xin lỗi bạn nhiều về trường hợp này ạ  về vết bẩn này bạn có thể giặt qua trc khi mặc giúp shop nha ạ vì cũng khá dễ giặt đó ạ. cảm ơn b nhiều
"hàng vải đẹp,ôm dáng .shipper bố láo,chửi cả khách hàng",1,
"chân váy tạm nhưng mua 2 món mà shop giao thiếu đồ, đã có thiện chí nhắn tin chứ không đánh giá ngay nhưng shop trả lời hời hợt và mấy ngày rồi không có phải hồi gì . giá trị món hàng bé nhưng cách làm việc của shop không tốt, không hài lòng.",1,yuna cảm ơn chị đã giành chút thời gian để phản hồi lại cho shop ạ. yuna rất xin lỗi chị về trải nghiệm mua hàng không như mong muốn lần này. không biết là sản phẩm có điều gì khiến cho mình chưa hài lòng vậy ạ. mong chị giành 1 chút thời gian check inb để yuna hỗ trợ chị đổi trả hàng miễn phí ạ! yuna mong là sẽ được phục vụ chị ở lần mua hàng tiếp theo. chúc chị và gia đình luôn bình anh và hapy^-
"dây buộc tóc xinh xắn,nhưng mong là đánh giá này không gây hiểu lầm vì mình không mua chân váy mà đây là đánh giá của dây buộc tóc tặng kèm,shop gây lú thực sự ,mọi người nên chú ý hơn",1,"cảm ơn chị iu đã tin tưởng và ủng hộ shop yuna. mỗi đánh giá của chị là động lực để yuna tiếp tục duy trì và nâng cao chất lượng sản phẩm và dịch vụ để mang đến cho chị iu một trải nghiệm tốt nhất khi mua hàng tại yuna. rất mong sẽ nhận được các góp ý và sự đồng hành của chị trong thời gian sắp tới. chúc chị và gia đình có thật nhiều sức khỏe , bình an ạ!"
"mua 1 cái tháng 12 thấy ok vì vải cứng, đứng form nhưng mặc vài lần bị bung chỉ. đặt mua 1 cái khác, và bất ngờ vì shop giao cái váy mỏng như lá lúa. mua là bấm vào đường link cũ luôn đó để không nhầm hàng. ủa vậy là sao, sao cùng 1 sản phẩm mà chất lượng khác nhau?",1,yuna cảm ơn chị đã giành chút thời gian để phản hồi lại cho shop ạ. yuna rất xin lỗi chị về trải nghiệm mua hàng không như mong muốn lần này. mong chị giành 1 chút thời gian check inb để yuna hỗ trợ chị đổi trả hàng miễn phí ạ! yuna mong là sẽ được phục vụ chị ở lần mua hàng tiếp theo. chúc chị và gia đình luôn bình anh và hapy^-
chất vải siêu mỏng siêu dãn luôn mọi người ơi. giặc qua 1 lần là nhăn nhúm dãn hết ra mặc lên nhìn rất buồn cười. khuyên mọi người không nên mua nhé.,1,"yuna cảm ơn chị đã giành chút thời gian để phản hồi lại cho yuna ạ. yuna thật lòng xin lỗi chị về những trải nghiệm mua hàng không tốt lần này. mong chị yêu bớt chút thời gian check inb để yuna có thể hỗ trợ đổi trả sản phẩm miễn phí cho mình ạ! chúc chị luôn an vui, hạnh phúc ạ!"
mỏng quá so với mong đợi,1,"cảm ơn chị iu đã tin tưởng và ủng hộ shop yuna. mỗi đánh giá của chị là động lực để yuna tiếp tục duy trì và nâng cao chất lượng sản phẩm và dịch vụ để mang đến cho chị iu một trải nghiệm tốt nhất khi mua hàng tại yuna. rất mong sẽ nhận được các góp ý và sự đồng hành của chị trong thời gian sắp tới. chúc chị và gia đình có thật nhiều sức khỏe , bình an ạ!"
