khach_cmt,rating,shop_phan_hoi
không đáng 1 xu,1,dạ hàng bị lỗi hay sai sot gì vậy ạ. dạ nếu shop gửi nhầm lỗi cho bạn thì shop sẽ hỗ trợ đổi trả hàng nha bạn . bạn có thể chụp lại chỗ bị lỗi để shop kiểm tra không ạ
"mình đặt mua 2 cái quần, 1 cái đen và 1 cái trắng. shop chỉ giao 1 cái trắng, còn đen thì không có. mình nhắn tin yêu cầu shop hỗ trợ với giải thích thì không nhận được trả lời nào, kiểu cố tính seen tin nhắn ậm à cho qua mà không giải quyết cho mình. ít ra cũng phải nói sao với khách hàng, thật sự thất vọng vì shop.",1,nan
lừa đảo quần 3xl mà chỉ vừa người 54 kg.,1,"em cảm ơn anh đã tin tưởng và đặt mua hàng ở shop em, nhưng anh bảo size 3xl mà chỉ vừa người 54kg thì hơi vô lí đấy anh, dù sao em vẫn xin lỗi anh nhiều ạ."
quần bó giao về còn rách chán,1,nan
"quần siêu xấu luôn, quần sơ, nhăn vải mỏng, rất kém chất lượng ",1,"haz, em ạ anh chị luôn ạ, mình đọc xem shop bán hàng gì ạ, xem có bán đúng mô tả không mà cứ cho 1 sao vì lý do chả ra làm sao thế ạ. "
tôi đã rất trông chờ vào sản phẩm và chuẩn bị trước tâm lý. làm gì có đồ nào rẻ lại tốt được. nhưng cuộc sống mà. làm gì có chuyện tốt đẹp được mãi. giao đúng loại quần. đúng size nhưng tuyệt nhiên sai màu. khi lòng tin đặt sai chỗ sẽ không có lần 2. coi như mình thêm một bài học. vĩnh biệt shop.,1,"thành thật xin lỗi anh ạ. bên em có tuyển một bạn thời vụ, bạn ý đóng nhầm mất mấy đơn. bên em có liên hệ qua tin nhắn để hỗ trợ anh đổi lại đúng mẫu đấy ạ. cảm ơn anh đã đánh giá để shop hoàn thiện hơn ạ. chúc anh ngày tốt lành. cảm ơn anh nhiều!"
hình ảnh và video mang tính chất nhận xu ạ shipper nhiệt tình giao hàng nhanh mua size l mà shop gửi xl bực mình là shop hết size l không báo cho mình lấy bút xoá chữ x đi để sữa thành cỡ l làm ăn không trung thực,1,"dạ, em có giải thích cho mình rồi ạ, mình không hiểu hay cố tình không hiểu thế a?"
"mình mua quần sz xl 70-80 kg mặc ạ , giờ mua về rồi thì thế này đây , mình là nữ có 53kg mặc còn khó mặc ạ , không thể hiểu nổi , luôn 70kg mặc chắc rách mọi người luôn còn gì nữa",1,"dạ chị ơi, mình mua cho nữ thì mình vui lòng ib shop tư vấn size ạ, chứ hàng nam bảng size dành cho người cao trên 1m70 chị ơi. mình nữ chiều cao thấp hơn bàng quy chuẩn, chân, đùi và vòng 3 đều to hơn thì lấy cùng size nam sao vừa được chị, còn bên em bán cả vạn cái theo cái bảng size này rồi nên cảm ơn chị đã góp ạ?"
chất vải xấu. quần nhăn. vải mỏng thô. nhìn như quần mấy bà già  từ nay xin phép cạch luôn,1,"chịu thua luôn với mấy người mua hàng không đọc xem người ta bán cái gì. xin thưa shop bán hàng vải "" đũi"". anh đọc trước khi mua dùm em ạ, hoặc tìm hiểu trước chất liệu trước khi mua ạ. hàng chất mặc mát , dáng trẻ trung như thế mà cũng chê được , anh mặc lên người xem nó lên from như nào anh nhé. trân trọng "
bóc ra đã thấy xù lông rồi không nên mua anh em à phí tiền,1,"dạ không biết nó xù như nào, mình có thể cung cấp thêm hình ảnh để shop cải thiện sản phẩm hơn ạ, shop cảm ơn ạ!"
"vải đổ lông kinh dị, bám bụi và bám lông. haiz. vải này mà đũi gì",1,"haz, anh lên mạng gõ chữ đũi ra xem nó ra cái gì rồi hay nói ạ. chứ bên em bán cả cửa hàng chuyên đũi mà anh nói thể là dở rồi ạ. còn cái đó anh giặt đi là hết bụi vải anh nhé, shop cảm ơn ạ"
không tốt giao sai mẫu người ta đặt xám nhạt cái nó giao xám đậm bán hàng giao sai mẫu đánh giá 1sao mọi người cẩn thận,1,"anh kiểm tra lại tin nhắn xem anh có nhắn đổi màu không ạ? chứ báo đổi màu xong lại kêu giao sai mẫu, chịu thua anh đấy?"
"1 quần bị lỗi túi, có như không, túi này thì dùng kiểu gì",1,"dạ xin lỗi anh nếu hàng có vấn đề ạ, bên em có cố liên hệ với anh đẻ xem tình trạng hàng như nào để giải quyết cho anh nhưng chưa được phản hồi ạ, mong anh xem lại đê shop hỗ trợ anh ạ, em cảm ơn ạ"
đặt màu xám nó giao màu đen. yêu cầu hoàn trả còn tính lừa đảo trả lại 160đ. mãi không được mới yêu cầu trả hàng thì mới hoàn tiền. vô xem cái thủ tục trả hàng mà nản quá rườm rà. sao shoppe không yêu cầu shop khi đóng gói hàng cũng quay clip cho người mua xem để khách hàng yên tâm về sản phẩm,1,xin lỗi anh nếu có vấn đề về đơn hàng ạ. nhưng hàng anh đang cầm mà cứ bắt shop hoàn tiền 100% thì bên em làm sao được anh?. anh mua hàng shope có thể vào mục trợ giúp trang chủ để đọc chính sách shope trước để không bỡ ngỡ ạ. chúc anh năm mới an lành
chất lượng xấu. hình thức tệ. size cũng to hơn nhiều so với thông số,1,"nếu hàng có vấn đề về size ib cho shop để được hỗ trợ ạ, còn hàng shop bán vải đũi cũng đã có ở phần mô tả vui lòng đọc trước khi mua ạ"
"quần siêu mỏng, mặc như không mặc, lộ cả đồ lót da thịt. cái quần này không dám mặc ra đường. tôi có cả tá quần đũi không cái nào như cái này. shop còn cãi cùn shop viết nguyên văn: quá phù hợp: đi làm, đi học, đi chơi, dạo phố, giao lưu, du lịch quá ok",1,"haz, không biết mình mua hàng có đọc mô tả sản phẩm không nữa ? shop nói rất rõ là hàng đũi rồi không phải kaki? sao nhiều người cứ không đọc rồi mua về rồi nhắn tin kêu shop sao không phỉa kaki nhỉ, mình mua hàng thì đọc hết thông tin bán cung cấp đi chứ ạ, cứ nhận hàng rồi tưởng này tưởng nọ không giống ý mình lại kêu hàng người ta thế này thế nọ, chịu luôn?"
"đặt 1 đằng, giao 1 nẻo. khiếu nại hoàn tiền, đưa hình còn dám bảo đã giao đúng hàng, chậm trễ hoàn tiền. chất vải cũng rất tệ, sẽ không bao giờ quay lại.",1,"mình nên xem lại ạ, hàng thì không trả cho shop mà cứ đòi hoàn tiền là sao ạ? shop có phải cửa hàng từ thiện đâu. còn shop bán hàng đũi đều có ghi thông tin mô tả sản phẩm ạ, mình xem mô tả trước khi mua ạ, trân trọng!"
hàng màu không đẹp. chất vải nóng. màu vải vàng sáng không giống hình,1,"haz, chất đũi mình bảo nóng thì còn chất nào mát nữa ạ? hàng không giống hình anh chụp ảnh lại giúp shop ạ?"
"trời ơi quần như dẻ lau, vải xấu, nhăn nheo, không giống mẫu chụp, đặt size 80kg trong khi mình có 75kg mà vẫn chật. nói chung mọi người đừng nên mua. mua về tốn tiền thêm thôi ạ. sản phẩm quá quá tệ.",1,"haz, bên em bán hàng đúng chất đũi như đã quảng cáo rồi ạ, còn hàng cũng tùy from người nữa ạ, còn nếu không vừa mình có thể ib shop để đổi hoặc trả chứ ạ?"
"shop làm ăn lờ vờ lắm, đăng ký 1 đường, giao không đúng màu, quần thì bao xấu như ma, làm ăn quá lờ vờ, mọi người cẩn thận không nên đặt shop này nha, đặt màu kem giao màu đen. mua 1 lần rồi thôi, không dám đặt lần 2. mọi người mua rồi kẻo hối hận",1,"thành thật xin lỗi anh ạ. bên em có tuyển một bạn thời vụ, bạn ý đóng nhầm mất mấy đơn. bên em có liên hệ qua tin nhắn để hỗ trợ anh đổi lại đúng mẫu đấy ạ. cảm ơn anh đã đánh giá để shop hoàn thiện hơn ạ. chúc anh ngày tốt lành. cảm ơn anh nhiều!"
"chất mỏng dính, nắng nhìn xuyên quần luôn, rất thất vọng về shop, chỉ thừa rất nhiều, lần đầu và cũng là lần cuối mua của shop, cảm ơn",1,"dạ cảm ơn góp ý chân thành từ anh a, anh có thể đọc lại bên em có bán là chất ""đũi"" anh có thể tìm hiểu lại chất liệu trước khi mua ạ, còn chỉ thừa em cũng xin lỗi anh nếu hàng còn sót ạ, chúc anh ngày tốt lành và luôn tìm hiểu thông tin của sản phẩm trước khi đặt a, em cảm ơn ạ"
quần nhăn như gì mở ra hết hồn tưởng miếng bùi nhùi vải thì kém chất lượng bung chỉ tùm lum chán shop bán quần mua không dám mặc,1,"dạ a ơi hàng gấp cho túi vậnc chuyển nên có nếp nhăn gấp mk giặt phơi hết nhăn ạ , con a báo bung chỉ shop nhắn tin a có cung cấp được ảnh đâu mà a vàob đánh giá như vậy ạ ?"
"mỏng, quần ok thôi, mặc cho vui cho mát chứ mặc đi chơi không được. shop này thích trả treo với khách quá, khách mặc thấy sao nói v thôi chứ, lúc đầu cho 4sao, đọc trả lời của shop cho 1sao vì cách phục vụ.",1,"hì, mình nói sao chứ ạ, em vẫn mặc quần này lên máy bay từ hà nội vào hcm như thường ạ, "
trước đó mình có ib shop bảo shop đổi màu shop cũng xác nhận rồi nhưng khi hàng giao về vẫn là màu ban đầu. giờ ib shop hỏi nhưng shop không trả lời. 1 sao thôi,1,"dạ thưa anh, anh đặt hàng 1 màu hàng đi rồi anh đòi đổi mầu khác thì bên em không xử lý được anh ạ. còn hàng anh nhận rồi muốn đổi màu ib shop đổi cho anh có gì mà căng thẳng thế. anh nhắn tin lúc 13h giờ chiều em ăn cơm xong thấy anh cho 1 sao vì không trả lời tin nhắn khách rồi, trong khi anh mới nhắn có được 10p. sau anh mua anh chọn đúng màu cần lấy trước khi mua để tránh hàng đi rồi không ai chạy theo để đổi được ạ, mong anh xem lại . cảm ơn!"
đặt màu vàng giao màu đen vải khá đểu so với giá tiền,1,"thành thật xin lỗi anh nếu shop giao sai cho anh ạ, bên em có ib đẻ xin lại hình sai để đổi hàng cho anh mà không thấy anh phản hồi ạ, mong anh phản hồi sớm "
tư vấn cho người 60-70kg mặc size l. mình có 62 kg mà mặc ngắn cũn cỡn. chán cho shop,1,"bên shop cao đến 178 mặc size l vẫn vừa đó ạ, jocker dáng để mặc trên mắt cá chân a ạ . a muốn mặc chùm gót chân thì a lên chọn dáng quần khác để mặc , chứ không nên mặc jocker ạ ?"
đặt màu đen ship màu ghi,1,"dạ thành thật xin lỗi anh ạ, 2 màu trong tối nó hơi giống nhau, shop đóng chiều tối nên có thể đóng nhầm ạ, hàng nếu nhầm mình có thể ib để shop hỗ trợ đổi ạ, shop cảm ơn ạ"
"túi quần bị may dính vô quần luôn, sản phẩm tệ không như hình",1,"dạ thành thật xin lỗi anh nếu sản phẩm của shop có vấn đề ạ, mình có thể ib để shop đổi sản phẩm khác cho mình ạ, chứ vì quần không may bị dính túi mà cho shop 1* thì mình cảm thấy có quá đáng quá không ạ, mình phải xem shop giải quyết như nào đã chứ ?"
"vải quá mỏng, chất lượng quá kém không phù hợp với giá tiền không nên mua",1,"dạ mình nên đọc mô tả sản phẩm xem shop bán vải gì trước khi mua ạ, shop bán hàng đũi anh ạ, anh đọc lại dùm em, anh thử tìm xem có hàng đũi nào dày hơn đũi shop em không ạ?"
quần quá mỏng nhìn thấu vào trong quần lót luôn ạ . nếu ai thích phong cách sexy thì nên mua . vải quá mỏng không phù hợp giá tiền .,1,"^ anh nói thế, shop đã nói rất rõ ràng là shop bán hàng đũi, nếu mình là 1 người yêu thích chất đũi sẽ biết thế nào là đúng là sai ạ. còn hàng đũi của shop khẳng định không bao giờ mặc lên nhìn xuyên được ạ, nếu có shop sẽ đền tiền cho anh ạ, anh chụp ảnh mặc giúp em ạ?"
vải mỏng nếu mặc quần sịp khác màu còn nhìn được thấy sịp với cái quần như này thì hơn trăm nghìn là đắt mở hàng trước mặt bạn không biết để mặt mũi vào đâu,1,"làm ơn đọc mô tả sản phẩm "" shop bán hàng đũi"" có ghi rõ ràng rồi, còn hàng anh nói mặc lộ là sao anh , bên em chuyên 1 chất này, bán đến hơn 10 vạn sản phẩm chất này rồi, anh nói thế khác gì những người mua trước không biết dùng ạ. anh thử bỏ 100k ra mua vải ""đũi"" về may xem hết bao tiền ạ. anh cứ làm như hàng đũi bên em làm bằng giấy ý mà không có chỗ để mặt mũi với bạn bè, khách bên em vẫn mặc đi làm, đi chơi bình thường thế hóa ra họ không biết ngượng ạ, anh nói cũng vừa chứ đừng phóng đại?"
tệ quá tệ.,1,"không biết sản phẩm của shop nó tệ như nào ạ, mình có thể cho shop biết thêm chi tiết lý do không ạ, để shop khắc phuc sản phẩm của mình ạ, shop cảm ơn ạ"
"giao hàng vừa chậm, chất lượng tệ, mà giao không đúng màu nữa, không hiểu sao được đánh giá cao luôn",1,"dạ không biết anh nhận màu gì mà không đúng ạ, em không thấy mình phản hồi với shop. còn shop bán hàng vải đũi và đúng mô tả, đúng hình ảnh? có làm gì đâu mà không được đánh giá tốt ạ, anh xem lại giúp em ạ"
shop bán hàng bị hỏng cho khách,1,"thành xin lỗi anh ạ, hàng lỗi mình gửi lại hàng shop đổi cho anh ạ, chứ hàng bên sản xuất gửi cả lô shop không thể kiểm tra từng cái một được, mình thông cảm ib để đổi hàng , shop cảm ơn ạ!"
"vải thì như đống giẻ lau nhà, quần thì ngắn, nhàu nát, không đúng như quảng cáo, thái độ shiper thì kiểu bố đời, không cho kiểm hàng. đánh giá 1 sao là còn cao đấy, làm ăn không thể chấp nhận được",1,"chào anh ạ. thứ 1: shop bán hàng đũi ( có ghi ở phần mô tả sản phẩm , mình biết thì mua không biết thì ib để shop còn tư vấn trước ạ). thứ 2: hàng shope quy định không cho xem hàng mình mua nhiều thì phải biết quy định chứ. còn mình không ưng bấm trả hàng hoàn tiền cho đỡ bực ạ. "
"vải xấu, còn lại đúng hết như hình. biết là đồ ít tiền không đòi hỏi được nhưng biết quần như này thà không mua",1,"không biết anh có đọc "" mô tả sản phẩm không ạ"" bên em bán hàng"" đũi"" nha anh, mua gì đọc mô tả sản phầm dùm ạ"
"chất lượng kém , không cho kiểm tra hàng , không có uy tín",1,"? hàng shope mà anh, hàng shop là đũi chuẩn anh nhé, anh đọc mô tả sản phẩm đi ạ, shop không uy tín thì không bán đến ngày hôm nay đâu ạ, mình xem lại đi ạ"
"quần quá xấu, không giống với hình không đáng với giá tiền đó thất vọng",1,"nếu cảm thấy không đáng tiền mình bấm trả hàng giúp em anh nhé, anh thử ra chợ mua 1m vải đủi xem bao tiền rồi hãy nói nó có đáng tiền không ạ, tiền vải và tiền công chưa chắc anh đã có 1 cái quần đó đâu.còn không giống hình ở điểm nào anh chỉ ra luôn để người sau mua biết mà tránh anh ạ."
quần rất mỏng và cứng ,1,? bấm trả hàng shope không duyệt cho xong đi nói buồn cười thế anh ? 
shop làm ăn chán,1,"chào anh ạ, mong anh cung cấp video bóc hàng ạ. shop khẳng định hàng shop mà rách như này thì lúc sắp hàng cũng thấy được anh ạ. chứ nhìn nó rách thế kia lúc gấp hàng với sắp trả lẻ lại không thấy mà gửi đi. mong anh phản hồi bằng video ạ, shop cảm ơn!"
shop làm ăn chán gửi sai mẫu hàng với màu.,1,"thành thật xin lỗi anh ạ. bên em có tuyển một bạn thời vụ, bạn ý đóng nhầm mất mấy đơn. bên em có liên hệ qua tin nhắn để hỗ trợ anh đổi lại đúng mẫu đấy ạ. cảm ơn anh đã đánh giá để shop hoàn thiện hơn ạ. chúc anh ngày tốt lành. cảm ơn anh nhiều!"
"khá mỏng, đặt màu đen shop giao màu xám",1,"thành thật xin lỗi anh ạ. bên em có tuyển một bạn thời vụ, bạn ý đóng nhầm mất mấy đơn. bên em có liên hệ qua tin nhắn để hỗ trợ anh đổi lại đúng mẫu đấy ạ. cảm ơn anh đã đánh giá để shop hoàn thiện hơn ạ. chúc anh ngày tốt lành. cảm ơn anh nhiều!"
hàng chất lượng vải kém,1,"dạ xin lỗi anh nếu hàng làm anh không hài lòng ạ, bên shop bán chất đũi có ghi rõ ở mô tả và tên shop ạ, mong anh có thẻ tìm hiểu lại chất đũi ạ "
không giao đúng màu,1,"thành thật xin lỗi anh ạ. bên em có tuyển một bạn thời vụ, bạn ý đóng nhầm mất mấy đơn. bên em có liên hệ qua tin nhắn để hỗ trợ anh đổi lại đúng mẫu đấy ạ. cảm ơn anh đã đánh giá để shop hoàn thiện hơn ạ. chúc anh ngày tốt lành. cảm ơn anh nhiều!"
không đúng màu,1,"dạ không biết anh nhận được màu gì thế ạ, em có báo kho check lại camera thì đã đóng đúng màu đen cho anh rồi ạ, anh xem lại giúp em bên em có gửi cả video cho anh rồi đấy ạ, mong anh giải thích rõ giúp em , cảm ơn !"
quần nhăn,1,"dạ a ơi quần gấp trong túi bóng vận chuyển thì sao phẳng được ạ , hơn nữa a có tìm hiểu về chất đũi trước khi mua không ạ . chất đũi thì sẽ bị nhăn ạ , a đồng ý muốn mua đũi về mặc mà không tìm hiểu kĩrồicho shop 1 sao nhắn tinin nhắn quá tội cho shop đấy ạ ?"
kém,1,"dạ em chào anh ạ, không biết lý do vì sao anh cho shop 1 sao thế ạ, anh có thể góp ý thêm để shop hoàn thiện hơn ạ, em cảm ơn anh nhiều ạ!"
quần may quá tệ chưa mặc mà chỉ đã sổ tùm lum,1,"dạ thành thật xin lỗi anh vì có trãi nghiệm không tốt về sản phẩm ạ, anh có thể cho shop xin thêm hình ảnh về sản phẩm mà anh nói lỗi được không ạ,. nếu thật sự lỗi bên em luôn hết mình hỗ trợ anh đổi trả sản phẩm ạ, cảm ơn anh!"
không đúng mô tả cân mình 80kg mặc chật,1,"? anh có làm sao không anh, anh mua đến 2 lần bên shop cùng 1 sản phẩm mà lần trước còn mua size bé hơn kêu rộng, lần này mua size lớn hơn kêu không vừa  "
chất lượng tồi,1,"dạ, lần đâu em cũng thấy khách như anh luôn ạ, nhắn tin kêu shop gửi không đúng hàng, shop hỏi anh không đúng ở đâu thì anh cứ nói ""không đúng ý "". báo không thích bấm trả hàng thì kêu shop làm ăn như này như nọ. thế không biết như nào cho vừa lòng anh. mong anh sống có văn hóa khi trò chuyện ạ, cảm ơn anh nhiều!"
sản phẩm không giống như hình hàng pake,1,"thành thật xin lỗi anh nếu có trãi nghiệm chưa tốt về sản phẩm của shop ạ. anh có thể nói rõ điểm nào không giống hình giúp em , chứ bên shop khẳng định sản phẩm 100% giống hình ạ. nên mình nói gì cho shop xin chi tiết hình ảnh luôn ạ, bên em có nhắn tin cho mình 2 ngày rồi chưa thấy mình phản hồi, mong nhận được phản hồi từ anh để shop có thể cải thiện hơn a. cảm ơn!"
"sản phẩm chật, quá ngắn, không đúng theo size",1,"dạ không biết anh chiều cao và cân nặng như nào mà mặc không vừa ạ, shop có liên hệ anh mà không được mong anh phản hồi để shop hỗ trợ anh ạ, em cảm ơn ạ!"
sai màu,1,"thành thật xin lỗi anh nếu shop gửi sai màu cho anh ạ, mình có thể chụp gửi lại màu giúp em được không ạ, shop có nhắn tin mà không thấy anh trả lời ạ?"
quần form không đẹp nhăn nheo ship chậm,1,"dạ, hàng chậm là do bên vận chuyển chứ không liên quan đến shop ạ, còn hàng bên em bán giống hình mình có thể mặc và chụp lên from cho các khách khác kiểm chứng ạ,. em cảm ơn!"
tệ ,1,"dạ , không biết sản phẩm có vấn đề gì mình có thể góp ý để shop hoàn thiện ạ, shop cảm ơn anh ạ!"
quần màu rất xấu,1,"? shop bán đúng màu như ảnh ạ, còn nếu mình không thích màu mình có thể không chọn mà anh >"
quần hơi chật,1,dạ a ơi hàng chật a có thể liên hệ shop để shop hỗ trợ đổi size cho a ạ . 
chất vải kém quần hơi ngắn,1,"không biết anh chiều cao như nào mà mặc bị ngắn ạ, nếu mình cao quá có thể ib shop trước để được tư vấn ạ, còn hàng của shop bán hàng đũi shop cũng có nêu rõ ở phần mô tả mình ưng thì mình mua không ưng thì đừng mua mất công lắm ạ. shop cảm ơn !"
dù gửi đúng hàng nhưng lúc mặc vào trông rất xấu,1,"? shop đúng hàng đúng mẫu, đúng from dáng , anh mặc xấu thì liên quan gì đến sản phẩm của shop anh , anh đánh giá công tâm 1 chút anh nhé."
mua 2xl shop lấy cho xl,1,"^ size 2xl với xl là cùng 1 size mà anh? anh có thể cho 1 sao cái lý do gì nó thuyết phục hơn không ạ , haz"
chất vải hơi xấu,1,"em xin các anh chị đấy, shop bán hàng "" đũi "" anh chị ơi, mình đọc mô tả sản phẩm đi ạ, ai biết chất ưng thì hãy mua ạ, chứ không đọc xong về lại cho 1 sao tội shop lắm ạ, mong anh chị đọc và hiểu trước khi mua 1 sản phẩm nào đấy ạ, shop rất cảm ơn ạ!"
sản phẩm quá tệ,1,"không biết sản phẩm bên shop có vấn đề gì mà a cho shop 1 sao vậy ạ, nếu hàng có vẫn đề hoặc cách phục vụ của shop chưa được chu đáo mình góp ý để shop hoàn thiện hơn ạ. shop cảm ơn ạ"
tệ,1,"dạ không biết sản phẩm của shop có vấn đề gì mà để mình đánh giá shop 1 sao thế ạ, nếu có điểm nào chưa hài lòng mình có thể góp ý để shop hoàn thiện sản phẩm và phát triển hơn ạ, shop cảm ơn !"
sai màu. vải xấu,1,"dạ thành thật xin lỗi anh ạ, 2 màu trong tối nó hơi giống nhau, shop đóng chiều tối nên có thể đóng nhầm ạ, hàng nếu nhầm mình có thể ib để shop hỗ trợ đổi ạ, shop cảm ơn ạ"
không hài lòng lắm,1,"thành thật xin lỗi anh nếu hàng có vấn đề hoặc trong thời gian tết vừa rồi shop phục vụ chưa được chu đáo dẫn đến sự không hài lòng của quý khách ạ. mong anh góp ý để shop hoàn thiện hơn a, shop cảm ơn ạ!"
đổi hàng quá rắc rối,1,"? anh chưa hỏi shop câu nào mà kêu rắc rối , tư vấn cũng không hỏi, đổi cũng không hỏi kêu rắc rối , anh tự biên tự diễn ạ?"
"nhìn trên shop thì đẹp , mua về mới chán",1,"anh có thể góp ý rõ vấn đề giúp shop được không ạ, bên em bán hàng "" đũi"" mong quý anh chị mua hàng đọc mô tả sản phẩm giúp em nhé!"
sản phẩm không giống ảnh vải mỏng ,1,"haz, anh ơi điểm nào của sản phẩm không đúng anh có thể chỉ ra giúp em ạ, còn vải là hàng vải ""đũi"" mình vui lòng đọc mô tả trước khi mua để tránh việc ảnh hưởng đến shop anh ạ?"
kém chất lượng,1,dạ không biết sản phẩm có vấn đề ở điểm nào a có thể nói dõ để shop có thể giúp kinh nghiệm và cải thiện mk hơn ạ 
hàng lỗi,1,"xin lỗi anh nếu hàng bị lỗi, anh ib để shop hỗ trợ cho anh ạ, shop cảm ơn !"
không bằng quần 50 nghìn ngoài chợ ,1,"thế mình ra chợ mua giúp em đi ạ, 50k còn chưa đủ tiền mua vải chả hiểu kiểu gì. mua hàng đủi biết thì hãy mua không biết thì đừng mua ảnh hưởng đến người khác. đọc mô tả trươc khi mua anh trai nhé"
xấu,1,"anh cảm thấy xấu không mặc đươc thì trả cho shop anh ạ. ? hàng thì như hình , chất thì shop cũng để ở phần mô tả rồi, mình nên đọc trước khi mua để tránh có những đánh giá tiêu cực như này"
mua 33 chật bảo shop đổi shop lại đổi cho cái size 33 khác nhắn tin lại không trả lời túi quần thì thủng chán ,1,"dạ, cảm ơn anh đã ủng hộ. shop báo gửi size 34 cho anh rồi mà. hic hic"
vải xấu,1,nan
vải mỏng vài hôm túi rách,1,dạ anh check tin nhắn shop đổi cho mình nha!
sản phẩm quá kém mong mọi người đừng mua tôi đã mua lên biết trong ảnh khác giao hàng tới khác chất lượng quá  tồi không còn gì để nói,1,nan
không giống như hình,1,nan
"hàng chẳng giống như ảnh nha mọi người,với số tiền như thế cũng nên mua",1,nan
vì sản phẩm quá chật còn co giãn nữa nên  không thể mang được mặc dù mình đã lấy theo size trong bảng sai đúng 100%,1,nan
đường chỉ chân quần quá xấu form chữ quá to không như trong ảnh,1,nan
hàng như cứt tao lấy size 29 nó lấy size 30 cho rộng đéo tả được anh em đừng mua ,1,nan
gà,1,nan
form quá bé phản hồi chát kém,1,nan
xấu quá,1,nan
"giao sai hàng, quần bên phải giao sai. quần giao sai nhìn rất là bẩn, rất là cũ phải nói là rất ghê luôn á. mình có nhắn cho shop, shop kêu mình hoàn trả nhưng việc hoàn trả hàng trên shoppe rất bất tiện nên mình đã không hoàn trả. mình sẽ cho shop 1 sao để shop chú ý hơn trong việc chuẩn bị hàng cho khách",1,nan
hàng mua 1 đường giao một nẻo  lần sau không dám ghé lần 2 nha shop . goodbye,1,"đánh giá mang ý nghĩa dìm hàng nhiều hơn, ứng xử văn minh đánh giá 1 con người khác. mặc dù hết mình với ngàn người nhưng không thể không bỏ xót được 1 vài ng"
"shop giao sai mẫu quần nhé không mặc được nhưng vẫn nhận mà shop còn thích đôi co , giao hang nhanh nên 2 sao thôi , mua về làm dẻ lau tạm cũng được mọi người ơi ",1,"nhờ b up kèm mẫu cho khách xem đối chứng, 1 chiếc quần giá không tới 120k ship tận giường qua trao đổi shop thấy đã giao đúng mẫu đúng size. chỉ 1 câu không thích muốn đánh giá sao thì đánh giá, lấy làm giẻ lau? thì đã đủ hiểu khách nhắn tinin nhắn rồi. nói được làm được nhớ."
quần vải thì mỏng. màu thì bị lem. em đặt zise 32 mà cứ ngỡ như 29 không á. yêu cầu đổi hàng thì cũng không được luôn. quá tệ,1,"b không trả được thì b muốn nói sao nói thôi chứ quần jean mà b bảo mỏng thì cũng xin thua, size 32 mà bảo như 29 thì càng lất cất  b nói muốn đổi trả shop đã bảo b bấm hoàn hàng dùm b không làm theo, hàng b cũng không chịu gửi lại shop đổi gì cho b được mà đổi."
"đừng nên mua, đặt quần này shop giao quần khác làm ăn dị là chết rồi",1,như vậy gói nhầm mã sản phẩm thôi. shop cho ng lấy lại hàng lại đổi còn không chịu nữa  mua hàng dị là chết rồi.
quá tệ cho một sản phẩm. đây quần bị dính thuốc tẩy trắng xoá cả một vùng mà vẫn để vậy giao cho khách hàng. tua quần quá xấu xấu thậm tệ. khuyên mọi người đừng nên mua để rồi phải hối hận,1,"hàng lỗi thì báo shop đổi nha, mua ở shope thì không mất phí, chứ còn mà nói kiểu như bạn chắc mấy ngàn quần shop đã bán đều xấu thậm tệ vậy hả  nhìn kiểu đánh giá là biết con nít rồi"
có vẻ shop bán được nhiều nên cách nói chuyện cũng bán đi đâu rồi nhỉ. cách nói chuyện khó ưa vl.,1,vớt vát vài đơn now cuối năm gặp ngay quả cùi bắp này 😁
"shop bán đồ quá tệ shop ơi, bị bung chỉ, rồi còn bị rách mà rách do sản phẩm hư chứ không phải kiểu rách người ta làm kiểu nữa. đăng hình này mà lấy quần khác bán, khác với hình đăng. buôn bán kì quá ",1,"b chụp sản phẩm lên giúp nhé, nói không k vậy không được, shop sẵn sàng đổi hàng miễn phí hoặc b đổi trả thoải mái, sho.pe có trả hàng hoàn tiền mà. b không liên hệ shop giải quyết mà đi đánh giá như vậy b cũng được lợi gì đâu, shop lh bạn rồi đó."
hàng rẻ chất lượng kém.,1,"nói kiểu ngang ngược nhỉ, mua được giá có trăm ngàn đòi quần như giá 3,4 trăm ngàn "
như cứt,1,nan
giao không đúng hàng. không chịu đổi trả,1,"bạn này y/c trả hàng hoàn tiền nhưng không chịu gửi hàng lại cho shop mà đòi hoàn tiền, muốn ăn không của ng khác không được đâu b ơi "
màu không giống với thực tế.quá thất vọng,1,"up cái ảnh so sánh khác chỗ nào lên nha, 1979 shop bán không có hàng giao khách, hơi bị đẹp đó. màu không giống thì lấy gì bán được hàng. chơi xấu nó vừa thôi"
giao không đúng sản phẩm,1,"b xem lại mã hàng b đặt kìa, đặt cái nào shop giao cái đó."
không đúng như hình,1,"để nghị mua hàng thì có văn minh nhé, shop luôn giao đúng mẫu và cho đổi trả vô tư. không đúng như nào thì phải có bằng nha nha"
